name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
SoftGuard,ar,tech_companies,technology-digital,WTC II,"WTC II, Camila O'Gorman 412 OF. 803, C1107 Cdad. Autónoma de Buenos Aires, Argentina",-34.6208579,-58.360903799999996,+54 11 4136-3000,http://www.softguard.com/,4.8,59,True,Software company
10Pines,ar,tech_companies,technology-digital,Av. Leandro N. Alem 896 6to piso,"Av. Leandro N. Alem 896 6to piso, C1001 AAQ, Cdad. Autónoma de Buenos Aires, Argentina",-34.597299,-58.372123599999995,+54 11 6091-3125,http://www.10pines.com/,4.6,51,True,Software company
Grupo Vansur | Agencia de Diseño y Desarrollo Web,ar,tech_companies,technology-digital,C1406CWK Buenos Aires AR,"C1406CWK Buenos Aires AR, Achával 711, C1406 CWK, Argentina",-34.6328692,-58.447064399999995,+54 9 11 5842-7296,https://grupovansur.com/,4.9,63,True,Software company
redbee Studios,ar,tech_companies,technology-digital,Lavalle 348,"Lavalle 348, C1047AAG, C1047 Cdad. Autónoma de Buenos Aires, Argentina",-34.602127599999996,-58.3717547,,http://www.redbee.io/,4.6,53,True,Software company
DTS Consulting SRL,ar,tech_companies,technology-digital,Río de Janeiro 204,"Río de Janeiro 204, C1406 Cdad. Autónoma de Buenos Aires, Argentina",-34.6132771,-58.4303982,+54 11 4927-2060,https://www.dtsconsulting.com.ar/,5,2,True,Software company
Huenei IT Services,ar,tech_companies,technology-digital,Galería Güemes,"Galería Güemes, Florida 165, C1005AAC Buenos Aires, Argentina",-34.6060647,-58.3750113,+54 11 4106-3500,http://www.huenei.com/,4.4,46,True,Software company
Confluencia IT,ar,tech_companies,technology-digital,Arenales 1123 6,"Arenales 1123 6, C1061AAI Cdad. Autónoma de Buenos Aires, Argentina",-34.5942736,-58.3832794,+54 11 5353-0210,http://confluenciait.com/,5,108,True,Software company
Lemondata S.A.,ar,tech_companies,technology-digital,Reconquista 336 7°Piso Dto 70,"Reconquista 336 7°Piso Dto 70, C1003 Cdad. Autónoma de Buenos Aires, Argentina",-34.6039189,-58.372508599999996,+54 11 3450-1815,http://www.lemondata.com.ar/,5,7,True,Software company
Voolkia Software & Services,ar,tech_companies,technology-digital,Patagones 2665 Piso 1,"Patagones 2665 Piso 1, C1437 JEA, Cdad. Autónoma de Buenos Aires, Argentina",-34.636944299999996,-58.3995506,+54 11 5272-4525,http://www.voolkia.com/,4.7,53,True,Software company
Buenos Aires Software,ar,tech_companies,technology-digital,Edificio de la Prensa Argentina,"Edificio de la Prensa Argentina, Chacabuco 314 piso 9º y 10º, C1069AAH Cdad. Autónoma de Buenos Aires, Argentina",-34.6118373,-58.3760963,+54 11 5238-7600,https://bas.com.ar/,3.6,36,True,Software company
Transoft Argentina,ar,tech_companies,technology-digital,Castro Barros 2196 CABA 1237,"Castro Barros 2196 CABA 1237, Buenos Aires, Argentina",-34.637979,-58.4172314,+54 11 7079-4930,http://www.transoft.com.ar/,4.2,6,True,Software company
Trans-TI,ar,tech_companies,technology-digital,México 1173,"México 1173, C1097AAW Cdad. Autónoma de Buenos Aires, Argentina",-34.6152516,-58.3826732,+54 11 5012-8014,https://trans-ti.com/,5,1,True,Software company
ABS TI S.A.,ar,tech_companies,technology-digital,Junín 1120 Piso 4 Ofic B,"Junín 1120 Piso 4 Ofic B, C1113 AAH, Cdad. Autónoma de Buenos Aires, Argentina",-34.595251,-58.397486,+54 11 5278-5278,http://www.abs-ti.com/,5,3,True,Software company
Ti Textil Iberá S.A.,ar,tech_companies,technology-digital,Lavalle 2486,"Lavalle 2486, C1052 AAD, Cdad. Autónoma de Buenos Aires, Argentina",-34.6035496,-58.4019147,+54 11 4951-1381,https://textilibera.com.ar/,4.2,37,True,Fabric store
Tatetí FOR YOU,ar,tech_companies,technology-digital,Av. Jujuy 1415,"Av. Jujuy 1415, C1247 Cdad. Autónoma de Buenos Aires, Argentina",-34.6266477,-58.4017432,+54 11 2080-8306,http://www.tatetiparati.com.ar/,4.4,122,True,Home goods store
TI-Solutions Isistemas.Net,ar,tech_companies,technology-digital,Sarmiento 1419 2do. D Office 6,"Sarmiento 1419 2do. D Office 6, C1042 Cdad. Autónoma de Buenos Aires, Argentina",-34.6051765,-58.3868302,+54 11 2251-3779,,,0,False,
NUTRICION EN TI,ar,tech_companies,technology-digital,Lavalle 1768,"Lavalle 1768, C1025 Cdad. Autónoma de Buenos Aires, Argentina",-34.6033176,-58.3918128,+54 11 2627-0768,https://nutricionenti.com/,4.9,117,True,Nutritionist
Lencería Mucho de Ti,ar,tech_companies,technology-digital,Uruguay 473,"Uruguay 473, C1015ABI Cdad. Autónoma de Buenos Aires, Argentina",-34.6031893,-58.386478,+54 11 4372-2199,https://www.instagram.com/muchodetilenceria?igsh=MTliOW1wamE1eGQ4Ng==,4.9,50,True,Lingerie store
Indumentaria todo para ti,ar,tech_companies,technology-digital,Av. 9 de Julio 1140,"Av. 9 de Julio 1140, C1824 Cdad. Autónoma de Buenos Aires, Argentina",-34.59532,-58.3826034,+54 11 2485-1907,,5,1,False,Outerwear store
Homenaje A TI MADRE,ar,tech_companies,technology-digital,Plaza Miserere,"Plaza Miserere, C1039 Cdad. Autónoma de Buenos Aires, Argentina",-34.6098789,-58.4064079,,,2.3,4,False,Sculpture
Ti Hex,ar,tech_companies,technology-digital,Marcelo Torcuato de Alvear 2123,"Marcelo Torcuato de Alvear 2123, C1122AAG Cdad. Autónoma de Buenos Aires, Argentina",-34.596967899999996,-58.397838,+54 11 6359-8567,,,0,False,Dental supply store
