name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Udaondo Construcciones,ar,construction,trades-home-services,Gdor. Guillermo Udaondo 883,"Gdor. Guillermo Udaondo 883, B1714 Ituzaingó, Provincia de Buenos Aires, Argentina",-34.6300751,-58.665131599999995,+54 11 5468-9708,https://www.facebook.com/profile.php?id=100063797473685,4.9,100,True,Construction company
Miavasa S.A.,ar,construction,trades-home-services,Osvaldo Cruz 2500,"Osvaldo Cruz 2500, C1277 Cdad. Autónoma de Buenos Aires, Argentina",-34.6537694,-58.3810137,+54 11 4360-6800,https://www.miavasa.com/,4,62,True,Construction company
Zonis Empresa Constructora,ar,construction,trades-home-services,Tte. Gral. Juan Domingo Perón 1628,"Tte. Gral. Juan Domingo Perón 1628, C1037ACF Cdad. Autónoma de Buenos Aires, Argentina",-34.6067029,-58.3896951,+54 11 5353-8888,http://www.zonis.com.ar/,4.7,32,True,Home builder
Construcciones Luar,ar,construction,trades-home-services,Amenábar 1631,"Amenábar 1631, C1426 Cdad. Autónoma de Buenos Aires, Argentina",-34.5672664,-58.4548962,+54 11 6219-2269,https://www.construccionesluar.com.ar/,4.9,28,True,Construction company
Proba SA,ar,construction,trades-home-services,Av. Leandro N. Alem 1002,"Av. Leandro N. Alem 1002, C1001 Cdad. Autónoma de Buenos Aires, Argentina",-34.5960215,-58.3727971,+54 11 6091-1730,https://www.proba.com.ar/?page_id=724,4.6,26,True,Construction company
Thesing Construcciones S.A.,ar,construction,trades-home-services,Av. Bartolomé Mitre 3902,"Av. Bartolomé Mitre 3902, B1605BUV Munro, Provincia de Buenos Aires, Argentina",-34.5156174,-58.5293328,+54 11 4765-9777,https://www.thesing.com.ar/,4.6,29,True,Construction company
Tecnipisos S.A. | Empresa Constructora - Oficinas administrativas,ar,construction,trades-home-services,Rosales 178,"Rosales 178, Buenos Aires, Rosales 178, B1704EYD Ramos Mejía, Provincia de Buenos Aires, Argentina",-34.643585,-58.5645716,+54 11 4658-5754,http://www.tps.com.ar/,4.6,37,True,Construction company
Coarco S.A.,ar,construction,trades-home-services,Av. Belgrano 1683,"Av. Belgrano 1683, C1093AAE Cdad. Autónoma de Buenos Aires, Argentina",-34.6135698,-58.390060999999996,+54 11 4384-9511,https://coarco.com.ar/,4,38,True,Construction company
Conive S.a. Constructora - Arquitectura,ar,construction,trades-home-services,Lafayette 1735,"Lafayette 1735, C1286AEE Cdad. Autónoma de Buenos Aires, Argentina",-34.6545144,-58.390502399999995,+54 11 4302-3916,,5,1,False,Construction company
ASM Construcciones S.A.,ar,construction,trades-home-services,Galván 3465,"Galván 3465, C1431 Cdad. Autónoma de Buenos Aires, Argentina",-34.5631203,-58.490500499999996,+54 11 4504-7511,http://asmconstrucciones.com.ar/,4.8,12,True,Construction company
DIM Empresa Constructora S.A.,ar,construction,trades-home-services,Hipólito Yrigoyen 2321,"Hipólito Yrigoyen 2321, C1089AAS Cdad. Autónoma de Buenos Aires, Argentina",-34.610765,-58.399452,+54 11 4954-0123,http://www.dimecsaconstructora.com.ar/,4.6,10,True,Construction company
SEDICO SA,ar,construction,trades-home-services,Gral. José de San Martín 3771,"Gral. José de San Martín 3771, B1604DEG Vicente López, Provincia de Buenos Aires, Argentina",-34.5370974,-58.5110094,+54 11 4761-2525,http://www.sedico.com.ar/,4.8,32,True,Construction company
"Ba75 | Estudio de Arquitectura, Argentina",ar,construction,trades-home-services,Blanco Encalada 5141,"Blanco Encalada 5141, C1431 Cdad. Autónoma de Buenos Aires, Argentina",-34.575910799999996,-58.487257799999995,+54 11 6058-0176,http://www.ba75.com.ar/,4.3,20,True,Architect
Central Society of Architects,ar,construction,trades-home-services,Montevideo 938,"Montevideo 938, C1019ABT Cdad. Autónoma de Buenos Aires, Argentina",-34.5980056,-58.389894399999996,+54 11 4815-4075,https://socearq.org/,4.5,326,True,Association / Organization
Arqueprima,ar,construction,trades-home-services,C. Dr. Juan Felipe Aranguren 608,"C. Dr. Juan Felipe Aranguren 608, C1405 Cdad. Autónoma de Buenos Aires, Argentina",-34.6137923,-58.440334899999996,+54 11 5312-5102,https://www.arqueprima.com.ar/,4.8,22,True,Architecture firm
Atv Arquitectos,ar,construction,trades-home-services,Gorriti 6046 Of. 802,"Gorriti 6046 Of. 802, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5814618,-58.4419727,+54 11 4890-7070,http://atvarquitectos.com/,4.6,30,True,Architecture firm
BINA arquitectos,ar,construction,trades-home-services,Marcos Sastre 3052 1ºb,"Marcos Sastre 3052 1ºb, C1417 Cdad. Autónoma de Buenos Aires, Argentina",-34.6046,-58.489877,+54 11 7120-1000,https://www.bina.com.ar/,4.9,109,True,Architecture firm
Leal Arquitectos,ar,construction,trades-home-services,Av. Luis María Campos 877,"Av. Luis María Campos 877, 1206 Cdad. Autónoma de Buenos Aires, Argentina",-34.5684908,-58.4370286,+54 11 5228-8125,http://www.estudioleal.com/,4.9,64,True,Architecture firm
Estudio GG&A,ar,construction,trades-home-services,Darwin 1154,"Darwin 1154, PB C Sector D Capital Federal, C1414 Cuxhaven, Cdad. Autónoma de Buenos Aires, Argentina",-34.5899703,-58.4402532,+54 11 4856-0331,http://www.ggya.com.ar/,4.8,13,True,Architecture firm
Arq. Carlos Giorgio,ar,construction,trades-home-services,Av. Álvarez Thomas 3265,"Av. Álvarez Thomas 3265, C1431 Cdad. Autónoma de Buenos Aires, Argentina",-34.5709082,-58.483733699999995,+54 11 6602-2194,http://www.carlosgiorgio.com.ar/,5,39,True,Architecture firm
Aire y Luz Arquitectura,ar,construction,trades-home-services,Av. Juan Bautista Justo 2430,"Av. Juan Bautista Justo 2430, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.593955699999995,-58.4428777,+54 11 3642-0064,https://aireyluzarquitectura.com/,4.9,108,True,Architecture firm
Estudio de Arquitectura | Felice | Gittelman | Arquitectos de Familia | Habilitaciones Municipales,ar,construction,trades-home-services,Av. Caseros 3249,"Av. Caseros 3249, C1437 Cdad. Autónoma de Buenos Aires, Argentina",-34.637744999999995,-58.410369599999996,+54 11 4479-4308,http://www.felicegittelman.com.ar/,5,40,True,Architecture firm
RBK Arquitectura & Diseño,ar,construction,trades-home-services,José A. Cabrera 4969,"José A. Cabrera 4969, C1414 BGO, Cdad. Autónoma de Buenos Aires, Argentina",-34.590205,-58.431687,+54 11 6126-2067,http://www.rbk.com.ar/,4.8,10,True,Architect
CPAU | Consejo Profesional De Arquitectura Y Urbanismo,ar,construction,trades-home-services,25 de Mayo 482,"25 de Mayo 482, C1002 ABJ, Cdad. Autónoma de Buenos Aires, Argentina",-34.602136099999996,-58.3712441,+54 11 5238-1068,http://www.cpau.org/,4.3,421,True,Non-profit organization
Reforma y Remodelaciones integrales en CABA - Arquitecto - PH Remodelar - Planos - Renders - Construccion - Obras,ar,construction,trades-home-services,Fitz Roy 1406,"Fitz Roy 1406, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5865836,-58.439231899999996,+54 11 3646-3077,https://phremodelar.com.ar/,5,35,True,Architect
ABV,ar,construction,trades-home-services,Av. del Libertador 6810,"Av. del Libertador 6810, C1429 Cdad. Autónoma de Buenos Aires, Argentina",-34.5494324,-58.4543599,+54 11 5236-0404,http://www.abv.com.ar/,4.7,27,True,Architect
MR Arquitectura 3D,ar,construction,trades-home-services,Cerrito 1516,"Cerrito 1516, C1010 Cdad. Autónoma de Buenos Aires, Argentina",-34.5897828,-58.3827919,+54 11 6617-3486,https://www.instagram.com/mr.arq3d/,5,14,True,Architect
Estudio RDR ARQUITECTOS,ar,construction,trades-home-services,Ramsay 2430,"Ramsay 2430, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.5490776,-58.4426594,+54 11 4548-5038,https://www.richterdahlrocha.com/,4.9,19,True,Architecture firm
Estudio Maraude Arquitectos,ar,construction,trades-home-services,José Cubas 2977 UF3,"José Cubas 2977 UF3, C1419 Cdad. Autónoma de Buenos Aires, Argentina",-34.5890359,-58.501154199999995,+54 11 3521-6180,http://www.estudiomaraude.com.ar/,4.8,32,True,Architect
MEYA STUDIO ARQUITECTURA,ar,construction,trades-home-services,Juncal 3401,"Juncal 3401, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.584471199999996,-58.4118048,+54 11 3804-0257,https://meyastudio.com.ar/,5,21,True,Architect
Arq. Germán Vazquez,ar,construction,trades-home-services,Julián Álvarez 2462,"Julián Álvarez 2462, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5867828,-58.4149757,+54 11 4969-3767,http://www.arqvazquez.com/,5,18,True,Architecture firm
ESARQ | Estudio Swiecicki Arquitectos,ar,construction,trades-home-services,Jerónimo Salguero 2533,"Jerónimo Salguero 2533, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.581796499999996,-58.4098955,+54 11 4804-1293,http://www.esarq.com.ar/,4.9,18,True,Architecture firm
