name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Asesorias contables e impositivas- Contadora Pública,ar,accountants,b2b-professional,Av. Crámer 2762,"Av. Crámer 2762, C1428CTT Cdad. Autónoma de Buenos Aires, Argentina",-34.559049699999996,-58.466500999999994,+54 11 3282-6985,,4.9,38,False,Accountant
Contador Eduardo Fusaro,ar,accountants,b2b-professional,Araujo 1093 C1440,"Araujo 1093 C1440, C1440DLK Cdad. Autónoma de Buenos Aires, Argentina",-34.647922799999996,-58.4965529,+54 11 3556-6325,https://www.estudiofusaro.com/,4.8,23,True,Certified public accountant
Estudio Contable DLC,ar,accountants,b2b-professional,Cervantes 1134,"Cervantes 1134, C1407 Cdad. Autónoma de Buenos Aires, Argentina",-34.6281501,-58.5011819,+54 11 5693-5638,http://estudio-dlc.com/,5,51,True,Accounting firm
Contador Público (Servicios Contables ADL),ar,accountants,b2b-professional,Av. Jujuy 2059,"Av. Jujuy 2059, C1247 Cdad. Autónoma de Buenos Aires, Argentina",-34.6343818,-58.3997039,+54 11 2509-2679,http://servicioscontableseimpositivos.com/,5,46,True,Certified public accountant
CG Contadores,ar,accountants,b2b-professional,Pedro Lozano 3175 1ª,"Pedro Lozano 3175 1ª, C1407 Cdad. Autónoma de Buenos Aires, Argentina",-34.6010882,-58.495016299999996,+54 11 3119-2533,https://cgestudiocontable.com/,5,40,True,Accountant
ESTUDIO CONTABLE BRENNER,ar,accountants,b2b-professional,Ciudad Autónoma de Buenos Aires AR,"Ciudad Autónoma de Buenos Aires AR, Mendoza 2936 Piso 3, C1428 DKZ, Cdad. Autónoma de Buenos Aires, Argentina",-34.5641537,-58.462556299999996,+54 11 4917-7230,http://estudiocontablebrenner.com.ar/,5,63,True,Accountant
Contador 360 - Estudio,ar,accountants,b2b-professional,Av. Raúl Scalabrini Ortiz 1771 Piso 5 Dpto B,"Av. Raúl Scalabrini Ortiz 1771 Piso 5 Dpto B, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5900069,-58.423288,+54 9 11 6728-8430,https://www.instagram.com/contador360/,5,8,True,Certified public accountant
Estudio Contable Sanseau,ar,accountants,b2b-professional,3 de Febrero y,"3 de Febrero y, Crisólogo Larralde 1429, Cdad. Autónoma de Buenos Aires, Argentina",-34.54591,-58.4626033,+54 9 11 2521-1831,http://www.contadorsanseau.com.ar/,5,82,True,Accounting firm
Estudio Contable Santiago,ar,accountants,b2b-professional,Lascano 6170,"Lascano 6170, C1408 Cdad. Autónoma de Buenos Aires, Argentina",-34.629348,-58.5208405,+54 11 4046-7189,http://www.estudiocontablesantiago.com.ar/,5,42,True,Certified public accountant
Estudio Contable S&G,ar,accountants,b2b-professional,Av. Córdoba 937 Piso 4 Of. 1,"Av. Córdoba 937 Piso 4 Of. 1, C1054 Cdad. Autónoma de Buenos Aires, Argentina",-34.5988385,-58.380626299999996,+54 11 2618-9955,http://www.sgestudio.com.ar/,4.9,41,True,Accounting firm
RGA Estudio Contable,ar,accountants,b2b-professional,Av. Jujuy 573,"Av. Jujuy 573, C1229 Cdad. Autónoma de Buenos Aires, Argentina",-34.616783999999996,-58.4044812,+54 11 2394-2199,http://www.estudiorga.com/,5,45,True,Accounting firm
Estudio Contable Senno,ar,accountants,b2b-professional,"Av. Nazca 3022 3ª ""B","Av. Nazca 3022 3ª ""B, C1417 Cdad. Autónoma de Buenos Aires, Argentina",-34.601562799999996,-58.490224899999994,+54 11 3589-7890,http://estudiocontablesenno.com/,5,68,True,Accountant
Estudio Contable Integral - Asesoría Fiscal,ar,accountants,b2b-professional,Arzobispo Espinosa 1581,"Arzobispo Espinosa 1581, C1268AAG C1268AAG, Cdad. Autónoma de Buenos Aires, Argentina",-34.6339527,-58.3739864,+54 11 2507-6710,,5,11,False,Accounting firm
Estudio Contable MC,ar,accountants,b2b-professional,Av. Sta. Fe 3435 5° D,"Av. Sta. Fe 3435 5° D, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5868116,-58.413191399999995,+54 11 4840-7160,http://www.estudiomc.com.ar/,5,27,True,Accountant
Estudio Contable Lutenberg,ar,accountants,b2b-professional,Av. del Libertador 8620,"Av. del Libertador 8620, C1429BNS Cdad. Autónoma de Buenos Aires, Argentina",-34.536691,-58.4668133,+54 9 11 6467-9928,http://www.estudiolutenberg.com.ar/,4.9,65,True,Certified public accountant
Estudio Contable Tributario y Laboral Dra. Julia V. Varela,ar,accountants,b2b-professional,Av. Rivadavia 6817,"Av. Rivadavia 6817, C1406 Cdad. Autónoma de Buenos Aires, Argentina",-34.62844,-58.46158,+54 11 4350-4907,http://www.contadoravarela.com.ar/,4.8,25,True,Accounting firm
"Estudio Contable Morrongiello, Beriotto & Asoc",ar,accountants,b2b-professional,Hidalgo 334 Piso 6ª D,"Hidalgo 334 Piso 6ª D, C1405 BCB, Cdad. Autónoma de Buenos Aires, Argentina",-34.615485899999996,-58.439355299999995,+54 11 6837-9573,https://estudiomba.com.ar/,5,23,True,Accountant
Estudio Contable del Amo,ar,accountants,b2b-professional,Manuel Ugarte 2187 1.º piso,"Manuel Ugarte 2187 1.º piso, C1428BSE Cdad. Autónoma de Buenos Aires, Argentina",-34.555129799999996,-58.4594762,+54 11 4788-2865,http://estudiodelamo.com/,4.8,95,True,Accountant
Estudio Contable Garbi,ar,accountants,b2b-professional,Ávalos 538,"Ávalos 538, C1427 Cdad. Autónoma de Buenos Aires, Argentina",-34.5912436,-58.4691956,+54 11 6043-6193,http://www.estudiogarbi.com.ar/,5,32,True,Certified public accountant
Estudio Contable Ortega,ar,accountants,b2b-professional,Helguera 2194 5C,"Helguera 2194 5C, C1416 Cdad. Autónoma de Buenos Aires, Argentina",-34.6092987,-58.4869153,+54 11 5702-3328,https://e-cont.com.ar/,5,19,True,Certified public accountant
General Audit Office (AGN),ar,accountants,b2b-professional,Av. Rivadavia 1745,"Av. Rivadavia 1745, C1033AAH Cdad. Autónoma de Buenos Aires, Argentina",-34.6089269,-58.3912705,+54 11 4124-3700,http://www.agn.gov.ar/,4.6,58,True,Local government office
Auditoría General De La Ciudad De Buenos Aires,ar,accountants,b2b-professional,Jean Jaures 220,"Jean Jaures 220, C1215ACD Cdad. Autónoma de Buenos Aires, Argentina",-34.6076994,-58.4104835,+54 11 3754-3700,,4.5,17,False,City government office
Instituto de Auditores Internos de Argentina,ar,accountants,b2b-professional,Viamonte 783 4 Piso,"Viamonte 783 4 Piso, C1053ABO C.A.B.A., Argentina",-34.6000095,-58.3779283,+54 11 5489-4507,http://www.iaia.org.ar/,4.6,20,True,Association / Organization
Grant Thornton Argentina,ar,accountants,b2b-professional,Av. Corrientes 327,"Av. Corrientes 327, C1043 AAQ, Cdad. Autónoma de Buenos Aires, Argentina",-34.6028705,-58.3715565,+54 11 4105-0000,http://www.grantthornton.com.ar/,4.7,34,True,Association / Organization
Auditoría y Consultoría - Crowe,ar,accountants,b2b-professional,Av. Chiclana 3345 6° piso,"Av. Chiclana 3345 6° piso, C1260 Cdad. Autónoma de Buenos Aires, Argentina",-34.6350585,-58.4119483,+54 11 5295-3700,http://www.crowe.com/ar,4,46,True,Business management consultant
PwC Argentina - Microcentro,ar,accountants,b2b-professional,Bouchard 557,"Bouchard 557, C1106 Cdad. Autónoma de Buenos Aires, Argentina",-34.6008607,-58.368913,+54 11 4850-0000,https://www.pwc.com.ar/,4.3,41,True,Auditor
Auditoría General de la Nación (AGN),ar,accountants,b2b-professional,Hipólito Yrigoyen 1236,"Hipólito Yrigoyen 1236, C1088AAH, C1085 Cdad. Autónoma de Buenos Aires, Argentina",-34.610076899999996,-58.3838462,+54 41243701,http://www.agn.gov.ar/,5,4,True,Local government office
ARV Argentina Consultores Tributarios y Auditores,ar,accountants,b2b-professional,Lavalle 648 7 Piso,"Lavalle 648 7 Piso, C1047 Cdad. Autónoma de Buenos Aires, Argentina",-34.6024283,-58.375868399999995,+54 11 5032-3767,http://www.arv-argentina.com/,5,5,True,Tax assessor
RSM Argentina,ar,accountants,b2b-professional,Uruguay 1037,"Uruguay 1037, piso 7°, 1016 Buenos Aires, Argentina",-34.5965829,-58.386998399999996,+54 11 4811-1071,https://www.rsm.global/argentina/es,4.3,6,True,Accounting firm
AUDITORIA GRAL DE LA CIUDAD DE BUENOS AIRES,ar,accountants,b2b-professional,Av. Paseo Colón 245,"Av. Paseo Colón 245, C1063 Cdad. Autónoma de Buenos Aires, Argentina",-34.610501899999996,-58.369836199999995,+54 11 5091-7200,https://www.buenosaires.gob.ar/,,0,True,Local government office
EY (Edificio central),ar,accountants,b2b-professional,25 de Mayo 487,"25 de Mayo 487, C1002 Cdad. Autónoma de Buenos Aires, Argentina",-34.6022275,-58.371032199999995,+54 11 4318-1600,https://www.ey.com/es_ar,5,4,True,Accountant
SBS Auditores,ar,accountants,b2b-professional,Av. Corrientes 848,"Av. Corrientes 848, C1043 Cdad. Autónoma de Buenos Aires, Argentina",-34.6036785,-58.3787555,+54 11 5263-5055,http://sbsauditores.com.ar/contacto/,5,1,True,Consultant
Ferrari Auditores,ar,accountants,b2b-professional,Montevideo 589 piso 10,"Montevideo 589 piso 10, C1019 Cdad. Autónoma de Buenos Aires, Argentina",-34.601984,-58.389433,+54 9 11 4373-0240,http://www.ferrariauditores.com.ar/,5,1,True,Accountant
Auditare,ar,accountants,b2b-professional,Echeverría 1515,"Echeverría 1515, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.557690199999996,-58.4472896,+54 11 4782-7483,,5,1,False,Accountant
PKF Audisur,ar,accountants,b2b-professional,Sarmiento 663,"Sarmiento 663, Piso 3, C1041AAM San Nicolas, Cdad. Autónoma de Buenos Aires, Argentina",-34.604473999999996,-58.376082,+54 11 5235-6393,http://www.pkfargentina.com.ar/,2.6,5,True,Accountant
AUDITORIA EN SALUD SRL.,ar,accountants,b2b-professional,Av. Acoyte 1223,"Av. Acoyte 1223, C1414BZC Cdad. Autónoma de Buenos Aires, Argentina",-34.604981599999995,-58.4411242,,,5,1,False,Wellness center
BDO en Argentina,ar,accountants,b2b-professional,Maipú 942,"Maipú 942, C1006ACN Cdad. Autónoma de Buenos Aires, Argentina",-34.5970017,-58.377180599999996,+54 11 5274-5100,http://www.bdoargentina.com/,4,8,True,Consultant
Nexo Argentina Consultores en normas ISO,ar,accountants,b2b-professional,Av. Sta. Fe 3041,"Av. Sta. Fe 3041, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5904471,-58.4081986,+54 11 3094-7566,http://www.nexo-argentina.com/,5,11,True,Consultant
EY,ar,accountants,b2b-professional,25 de Mayo 476,"25 de Mayo 476, C1002 Cdad. Autónoma de Buenos Aires, Argentina",-34.602257,-58.371382999999994,+54 11 4318-1600,https://www.ey.com/argentina,5,24,True,Accountant
Clínica Buenos Ayres,ar,clinics,health-wellness,Gallo 495,"Gallo 495, C1172 ABI, Cdad. Autónoma de Buenos Aires, Argentina",-34.603328,-58.412805,+54 11 4865-4201,http://www.clinicabuenosayres.com.ar/,3,82,True,Medical clinic
Clinica Bazterrica,ar,clinics,health-wellness,Billinghurst 2072,"Billinghurst 2072, C1425DTP Cdad. Autónoma de Buenos Aires, Argentina",-34.5872922,-58.407679599999994,+54 11 4821-1600,http://www.bazterrica.com.ar/,3.1,1916,True,Medical clinic
Hospital de Clínicas José de San Martín (UBA),ar,clinics,health-wellness,Av. Córdoba 2351,"Av. Córdoba 2351, C1120 Cdad. Autónoma de Buenos Aires, Argentina",-34.5992914,-58.400078099999995,+54 11 5950-8000,http://www.hospitaldeclinicas.uba.ar/,3.6,2374,True,University hospital
Climédica,ar,clinics,health-wellness,Saavedra 1039,"Saavedra 1039, C1229 Cdad. Autónoma de Buenos Aires, Argentina",-34.6215707,-58.4017382,+54 11 4943-0183,http://www.climedica.com.ar/,2.8,618,True,Medical clinic
San Camilo Clinic,ar,clinics,health-wellness,Avenida Angel Gallardo 899,"Avenida Angel Gallardo 899, Mahatma Gandhi 572, C1405DJI Buenos Aires, Argentina",-34.606377699999996,-58.4430026,+54 11 4858-8100,http://www.clinicasancamilo.org.ar/,4,3252,True,Medical clinic
Clínica Zabala Swiss Medical,ar,clinics,health-wellness,Av. Cabildo 1295,"Av. Cabildo 1295, C1426AAM Cdad. Autónoma de Buenos Aires, Argentina",-34.567777,-58.448778,+54 11 5236-8500,https://www.clinicazabala.com.ar/,3.1,1726,True,Medical clinic
Clínica de la Esperanza,ar,clinics,health-wellness,Tres Arroyos 2060,"Tres Arroyos 2060, C1416DDF Cdad. Autónoma de Buenos Aires, Argentina",-34.6120958,-58.466348499999995,,http://www.clinicadelaesperanza.com.ar/,3.4,905,True,Medical clinic
Medicus Center Azcuénaga,ar,clinics,health-wellness,Azcuénaga 910,"Azcuénaga 910, C1115AAD Cdad. Autónoma de Buenos Aires, Argentina",-34.5977726,-58.400734,+54 800-333-3338,https://www.medicus.com.ar/,3.1,1586,True,Medical Center
IART MEDICINA,ar,clinics,health-wellness,Billinghurst 31,"Billinghurst 31, C1174AAA, C1174 Cdad. Autónoma de Buenos Aires, Argentina",-34.610361999999995,-58.415708599999995,+54 11 2140-3529,http://iart.com.ar/,4.7,336,True,Private hospital
Hospital Británico de Buenos Aires,ar,clinics,health-wellness,Perdriel 74,"Perdriel 74, C1280AEB Cdad. Autónoma de Buenos Aires, Argentina",-34.6342755,-58.387776599999995,+54 11 4309-6400,,3.1,3105,False,Private hospital
Alas Medical Center,ar,clinics,health-wellness,San Luis 2740,"San Luis 2740, C1186 Cdad. Autónoma de Buenos Aires, Argentina",-34.5999926,-58.4047859,+54 11 4963-3434,http://www.centromedicoalas.com.ar/,3.6,528,True,Medical Center
Sanatorio Finochietto,ar,clinics,health-wellness,Av. Córdoba 2678,"Av. Córdoba 2678, C1187 Cdad. Autónoma de Buenos Aires, Argentina",-34.598253299999996,-58.405271299999995,+54 11 3752-8000,http://www.sanatoriofinochietto.com/,3.7,2168,True,Medical clinic
SAN JUAN MEDICAL CENTER,ar,clinics,health-wellness,Av. San Juan 2511,"Av. San Juan 2511, C1232AAH Cdad. Autónoma de Buenos Aires, Argentina",-34.6234549,-58.4007085,+54 11 4941-1594,http://www.climedica.com.ar/,2.1,315,True,Medical Center
Consultorios Externos Sanatorio Mater Dei,ar,clinics,health-wellness,Castex 3360,"Castex 3360, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.578175699999996,-58.4057527,+54 11 4809-5533,http://www.sanatoriomaterdei.com.ar/,4.7,3238,True,Medical Center
Clínica I.T.E.B.A.,ar,clinics,health-wellness,Terrada 550,"Terrada 550, C1406 Cdad. Autónoma de Buenos Aires, Argentina",-34.625336499999996,-58.470766499999996,+54 9 11 3692-6191,http://www.clinicaiteba.com.ar/,4.1,308,True,Medical clinic
MEDICAL SERVICE SEDE LARREA,ar,clinics,health-wellness,Larrea 881,"Larrea 881, C1117 Cdad. Autónoma de Buenos Aires, Argentina",-34.5980742,-58.402124199999996,+54 11 2150-5505,http://www.medicalservice.com.ar/,4.4,109,True,Occupational medical physician
Trinity Medical Center,ar,clinics,health-wellness,Sinclair 2924,"Sinclair 2924, C1425FRB Cdad. Autónoma de Buenos Aires, Argentina",-34.5758405,-58.424196599999995,+54 810-777-2583,,3,212,False,Private hospital
Swiss Medical | Centro Médico Los Arcos,ar,clinics,health-wellness,Guatemala 5455,"Guatemala 5455, C1425BVE Cdad. Autónoma de Buenos Aires, Argentina",-34.5813075,-58.430555299999995,+54 810-333-8876,,2.8,435,False,Medical Center
Centro Médico,ar,clinics,health-wellness,Adolfo Alsina 2604 C1090AAR,"Adolfo Alsina 2604 C1090AAR, C1090AAR Cdad. Autónoma de Buenos Aires, Argentina",-34.6124162,-58.403377299999995,,,5,1,False,Medical Center
Hospital General de Agudos B. Rivadavia,ar,clinics,health-wellness,Av. Gral. Las Heras 2670,"Av. Gral. Las Heras 2670, C1425ASQ Cdad. Autónoma de Buenos Aires, Argentina",-34.5847818,-58.4016933,+54 11 4809-2000,https://buenosaires.gob.ar/hospitalrivadavia,3.8,1285,True,General hospital
Centro Médico Buenos Aires,ar,clinics,health-wellness,Calle 49 33 - 23 Centro,"Calle 49 33 - 23 Centro, Medellín, Antioquia, Colombia",6.2419641,-75.5554719,+57 604 2173938,http://www.centromedicobuenosairesmedellin.com/,3,281,True,Medical Center
MEDICAL CENTER BUENOS AIRES PRINCIPAL,ar,clinics,health-wellness,Tv. 54 #49- 45,"Tv. 54 #49- 45, Tacarena, Cartagena de Indias, Bolívar, Colombia",10.3905735,-75.4912296,+57 605 6931447,http://www.cmbuenosaires.com/,2.5,83,True,Medical Center
Centro Moreau,ar,clinics,health-wellness,Av. Nazca 1089,"Av. Nazca 1089, C1406 Cdad. Autónoma de Buenos Aires, Argentina",-34.6207148,-58.473976799999996,+54 11 4582-2555,https://www.centromoreau.com.ar/,4.7,2377,True,Medical Center
Centro Médico Monserrat,ar,clinics,health-wellness,Hipólito Yrigoyen 1210,"Hipólito Yrigoyen 1210, C1086 Cdad. Autónoma de Buenos Aires, Argentina",-34.6099199,-58.3836379,+54 41249602,https://monserrat.cmmonserrat.com.ar/,3.7,370,True,Medical Center
Centro Médico Buenos Aires Med - Line Sucursal Oviedo,ar,clinics,health-wellness,Edificio Lugo Business Center,"Edificio Lugo Business Center, Cl. 6 Sur #43 A - 200 Piso 6, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",6.1995881,-75.57443959999999,+57 604 3205780,http://www.centromedicobuenosairesmedellin.com/,2.7,51,True,Medical Center
Centro medico,ar,clinics,health-wellness,Saavedra 148,"Saavedra 148, C1083 Cdad. Autónoma de Buenos Aires, Argentina",-34.6116449,-58.403127299999994,,,3.2,5,False,Medical group
Centro Medico Barrio Santa Maria,ar,clinics,health-wellness,Cra. 52 #71 - 26,"Cra. 52 #71 - 26, Santa Maria, Medellín, Itagüí, Itagüi, Antioquia, Colombia",6.1829928999999995,-75.5980162,+57 604 2811597,http://www.centromedicobuenosairesmedellin.com/,2.7,95,True,Hospital
Medical Center for Women,ar,clinics,health-wellness,Paraguay 2452,"Paraguay 2452, C1121 Cdad. Autónoma de Buenos Aires, Argentina",-34.597923099999996,-58.402868899999994,+54 810-220-0125,https://www.centromedicomujer.com.ar/index.html,4.2,1056,True,Medical group
DM Medical Diagnosis,ar,clinics,health-wellness,Junín 1023,"Junín 1023, C1113 AAE, Cdad. Autónoma de Buenos Aires, Argentina",-34.5969137,-58.3973978,+54 11 4821-6900,http://www.diagnosticomedico.com/,3.3,474,True,Medical diagnostic imaging center
Swiss Medical Center Microcentro,ar,clinics,health-wellness,25 de Mayo 264,"25 de Mayo 264, C1002ABF Cdad. Autónoma de Buenos Aires, Argentina",-34.6047587,-58.371195799999995,+54 810-333-8876,https://www.swissmedicalcenter.com.ar/,3.2,497,True,Medical Center
"Servicios Médicos Buenos Aires, Turbaco-Bolivar",ar,clinics,health-wellness,Cra. 30 #20,"Cra. 30 #20, Turbaco, Bolívar, Colombia",10.338222799999999,-75.4211364,+57 318 3417858,https://www.cmbuenosaires.com/,3,6,True,Hospital
Belgrano Medical Center,ar,clinics,health-wellness,Av. del Libertador 8334,"Av. del Libertador 8334, C1429BNQ Cdad. Autónoma de Buenos Aires, Argentina",-34.5388295,-58.465162899999996,+54 11 5550-2300,http://www.cmbelgrano.com.ar/,3.3,212,True,Medical Center
Medic Center Caballito S.R.L.,ar,clinics,health-wellness,Av. Directorio 1662,"Av. Directorio 1662, C1406GZS Cdad. Autónoma de Buenos Aires, Argentina",-34.6307392,-58.450727199999996,+54 11 4632-4002,http://www.centromedicocaballito.com/,3.1,230,True,Medical Center
Integrative Medicine Belgrano SRL (headquarters),ar,clinics,health-wellness,Monroe 2681,"Monroe 2681, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.5596843,-58.4624871,+54 11 7078-8888,http://www.belgranomi.com.ar/,3.2,237,True,Medical Center
Centro Médico ALASBA,ar,clinics,health-wellness,Billinghurst 979,"Billinghurst 979, C1417 Cdad. Autónoma de Buenos Aires, Argentina",-34.5983236,-58.4145931,+54 11 5979-7884,https://alasba.com/contact/,4.6,975,True,Medical Center
CEMIBA Medicina Laboral.,ar,clinics,health-wellness,Marcelo Torcuato de Alvear 2089,"Marcelo Torcuato de Alvear 2089, C1113 Cdad. Autónoma de Buenos Aires, Argentina",-34.5970697,-58.3973083,+54 11 4827-7700,https://www.cemiba.com.ar/,3,396,True,Medical Center
Centro Médico Buenos Aires Unidad De Cuidado Crónico,ar,clinics,health-wellness,Tv. 53 #51d-117,"Tv. 53 #51d-117, Alto Bosque, Cartagena de Indias, Bolívar, Colombia",10.3902029,-75.51622789999999,+57 56679300,https://www.cmbuenosaires.com/,3.4,9,True,Occupational safety and health
Centro Médico Accord Monserrat,ar,clinics,health-wellness,Tte. Gral. Juan Domingo Perón 1146,"Tte. Gral. Juan Domingo Perón 1146, C1038 Cdad. Autónoma de Buenos Aires, Argentina",-34.606296799999996,-58.3827612,+54 810-888-2226,https://www.centromedicoaccord.com.ar/,3.1,390,True,Medical Center
Servicios Médicos Buenos Aires - Unidad de resonancia magnética,ar,clinics,health-wellness,Dg. 62 #51a-28,"Dg. 62 #51a-28, Tacarena, Cartagena de Indias, Bolívar, Colombia",10.3913592,-75.49122779999999,+57 605 6931447,https://www.cmbuenosaires.com/,4.1,37,True,Medical clinic
Bazterrica Medical Center,ar,clinics,health-wellness,Tte. Gral. Juan Domingo Perón 1739,"Tte. Gral. Juan Domingo Perón 1739, C1037 ACG, Cdad. Autónoma de Buenos Aires, Argentina",-34.6066187,-58.3912621,+54 11 4375-0556,http://www.cmbazterrica.com.ar/,3.3,755,True,Medical clinic
Consultorios Médicos Maipú SA,ar,clinics,health-wellness,Hilarión de la Quintana 782,"Hilarión de la Quintana 782, B1602AEB Florida, Provincia de Buenos Aires, Argentina",-34.5312488,-58.4808636,+54 11 4837-3700,http://cmmsa.com.ar/,4.1,2181,True,Doctor
Consultorio Médico,ar,clinics,health-wellness,Malabia 444 2 E,"Malabia 444 2 E, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5984203,-58.4393628,+54 11 6287-3888,,5,57,False,General practitioner
Consultorios Plaza,ar,clinics,health-wellness,Otamendi 629,"Otamendi 629, C1405 Cdad. Autónoma de Buenos Aires, Argentina",-34.609307,-58.434332999999995,+54 11 4982-8184,http://plazaconsultorios.com.ar/,3.4,218,True,Medical office
Consultorios Medicos,ar,clinics,health-wellness,C1408GWV,"C1408GWV, Martiniano Leguizamón 1080, C1408GWV Cdad. Autónoma de Buenos Aires, Argentina",-34.649236699999996,-58.5128965,+54 46411012,https://instagram.com/cmleguizamon,3.6,158,True,Doctor
MEDICAL OFFICE BUENOS AIRES,ar,clinics,health-wellness,Manuel Belgrano 1266,"Manuel Belgrano 1266, B1854 Longchamps, Provincia de Buenos Aires, Argentina",-34.8582545,-58.3860655,+54 11 6085-3180,http://consultoriosbuenosaires.com/,4.1,243,True,Medical Center
Devoto Medical Center,ar,clinics,health-wellness,Segurola 2127,"Segurola 2127, C1417 Cdad. Autónoma de Buenos Aires, Argentina",-34.6167464,-58.503467199999996,+54 11 4566-5734,https://devotocentromedico.com.ar/,4.4,758,True,Wellness center
Médico Clinico particular Caba Palermo consultorio privado Dr Leandro Heffner,ar,clinics,health-wellness,Güemes 4255,"Güemes 4255, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.583657599999995,-58.420622599999994,+54 9 11 6266-7956,https://equilibriomio.com.ar/medico-clinico/,4,4,True,Family practice physician
Consultorios Av. de Mayo,ar,clinics,health-wellness,Av. de Mayo 975 Piso 3,"Av. de Mayo 975 Piso 3, C1084AAE Cdad. Autónoma de Buenos Aires, Argentina",-34.6088194,-58.380266899999995,+54 11 4345-0609,http://www.consultoriosavmayo.com.ar/,3.7,44,True,Doctor
