name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Asesorias contables e impositivas- Contadora Pública,ar,accountants,b2b-professional,Av. Crámer 2762,"Av. Crámer 2762, C1428CTT Cdad. Autónoma de Buenos Aires, Argentina",-34.559049699999996,-58.466500999999994,+54 11 3282-6985,,4.9,38,False,Accountant
Contador Eduardo Fusaro,ar,accountants,b2b-professional,Araujo 1093 C1440,"Araujo 1093 C1440, C1440DLK Cdad. Autónoma de Buenos Aires, Argentina",-34.647922799999996,-58.4965529,+54 11 3556-6325,https://www.estudiofusaro.com/,4.8,23,True,Certified public accountant
Estudio Contable DLC,ar,accountants,b2b-professional,Cervantes 1134,"Cervantes 1134, C1407 Cdad. Autónoma de Buenos Aires, Argentina",-34.6281501,-58.5011819,+54 11 5693-5638,http://estudio-dlc.com/,5,51,True,Accounting firm
Contador Público (Servicios Contables ADL),ar,accountants,b2b-professional,Av. Jujuy 2059,"Av. Jujuy 2059, C1247 Cdad. Autónoma de Buenos Aires, Argentina",-34.6343818,-58.3997039,+54 11 2509-2679,http://servicioscontableseimpositivos.com/,5,46,True,Certified public accountant
CG Contadores,ar,accountants,b2b-professional,Pedro Lozano 3175 1ª,"Pedro Lozano 3175 1ª, C1407 Cdad. Autónoma de Buenos Aires, Argentina",-34.6010882,-58.495016299999996,+54 11 3119-2533,https://cgestudiocontable.com/,5,40,True,Accountant
ESTUDIO CONTABLE BRENNER,ar,accountants,b2b-professional,Ciudad Autónoma de Buenos Aires AR,"Ciudad Autónoma de Buenos Aires AR, Mendoza 2936 Piso 3, C1428 DKZ, Cdad. Autónoma de Buenos Aires, Argentina",-34.5641537,-58.462556299999996,+54 11 4917-7230,http://estudiocontablebrenner.com.ar/,5,63,True,Accountant
Contador 360 - Estudio,ar,accountants,b2b-professional,Av. Raúl Scalabrini Ortiz 1771 Piso 5 Dpto B,"Av. Raúl Scalabrini Ortiz 1771 Piso 5 Dpto B, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5900069,-58.423288,+54 9 11 6728-8430,https://www.instagram.com/contador360/,5,8,True,Certified public accountant
Estudio Contable Sanseau,ar,accountants,b2b-professional,3 de Febrero y,"3 de Febrero y, Crisólogo Larralde 1429, Cdad. Autónoma de Buenos Aires, Argentina",-34.54591,-58.4626033,+54 9 11 2521-1831,http://www.contadorsanseau.com.ar/,5,82,True,Accounting firm
Estudio Contable Santiago,ar,accountants,b2b-professional,Lascano 6170,"Lascano 6170, C1408 Cdad. Autónoma de Buenos Aires, Argentina",-34.629348,-58.5208405,+54 11 4046-7189,http://www.estudiocontablesantiago.com.ar/,5,42,True,Certified public accountant
Estudio Contable S&G,ar,accountants,b2b-professional,Av. Córdoba 937 Piso 4 Of. 1,"Av. Córdoba 937 Piso 4 Of. 1, C1054 Cdad. Autónoma de Buenos Aires, Argentina",-34.5988385,-58.380626299999996,+54 11 2618-9955,http://www.sgestudio.com.ar/,4.9,41,True,Accounting firm
RGA Estudio Contable,ar,accountants,b2b-professional,Av. Jujuy 573,"Av. Jujuy 573, C1229 Cdad. Autónoma de Buenos Aires, Argentina",-34.616783999999996,-58.4044812,+54 11 2394-2199,http://www.estudiorga.com/,5,45,True,Accounting firm
Estudio Contable Senno,ar,accountants,b2b-professional,"Av. Nazca 3022 3ª ""B","Av. Nazca 3022 3ª ""B, C1417 Cdad. Autónoma de Buenos Aires, Argentina",-34.601562799999996,-58.490224899999994,+54 11 3589-7890,http://estudiocontablesenno.com/,5,68,True,Accountant
Estudio Contable Integral - Asesoría Fiscal,ar,accountants,b2b-professional,Arzobispo Espinosa 1581,"Arzobispo Espinosa 1581, C1268AAG C1268AAG, Cdad. Autónoma de Buenos Aires, Argentina",-34.6339527,-58.3739864,+54 11 2507-6710,,5,11,False,Accounting firm
Estudio Contable MC,ar,accountants,b2b-professional,Av. Sta. Fe 3435 5° D,"Av. Sta. Fe 3435 5° D, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5868116,-58.413191399999995,+54 11 4840-7160,http://www.estudiomc.com.ar/,5,27,True,Accountant
Estudio Contable Lutenberg,ar,accountants,b2b-professional,Av. del Libertador 8620,"Av. del Libertador 8620, C1429BNS Cdad. Autónoma de Buenos Aires, Argentina",-34.536691,-58.4668133,+54 9 11 6467-9928,http://www.estudiolutenberg.com.ar/,4.9,65,True,Certified public accountant
Estudio Contable Tributario y Laboral Dra. Julia V. Varela,ar,accountants,b2b-professional,Av. Rivadavia 6817,"Av. Rivadavia 6817, C1406 Cdad. Autónoma de Buenos Aires, Argentina",-34.62844,-58.46158,+54 11 4350-4907,http://www.contadoravarela.com.ar/,4.8,25,True,Accounting firm
"Estudio Contable Morrongiello, Beriotto & Asoc",ar,accountants,b2b-professional,Hidalgo 334 Piso 6ª D,"Hidalgo 334 Piso 6ª D, C1405 BCB, Cdad. Autónoma de Buenos Aires, Argentina",-34.615485899999996,-58.439355299999995,+54 11 6837-9573,https://estudiomba.com.ar/,5,23,True,Accountant
Estudio Contable del Amo,ar,accountants,b2b-professional,Manuel Ugarte 2187 1.º piso,"Manuel Ugarte 2187 1.º piso, C1428BSE Cdad. Autónoma de Buenos Aires, Argentina",-34.555129799999996,-58.4594762,+54 11 4788-2865,http://estudiodelamo.com/,4.8,95,True,Accountant
Estudio Contable Garbi,ar,accountants,b2b-professional,Ávalos 538,"Ávalos 538, C1427 Cdad. Autónoma de Buenos Aires, Argentina",-34.5912436,-58.4691956,+54 11 6043-6193,http://www.estudiogarbi.com.ar/,5,32,True,Certified public accountant
Estudio Contable Ortega,ar,accountants,b2b-professional,Helguera 2194 5C,"Helguera 2194 5C, C1416 Cdad. Autónoma de Buenos Aires, Argentina",-34.6092987,-58.4869153,+54 11 5702-3328,https://e-cont.com.ar/,5,19,True,Certified public accountant
General Audit Office (AGN),ar,accountants,b2b-professional,Av. Rivadavia 1745,"Av. Rivadavia 1745, C1033AAH Cdad. Autónoma de Buenos Aires, Argentina",-34.6089269,-58.3912705,+54 11 4124-3700,http://www.agn.gov.ar/,4.6,58,True,Local government office
Auditoría General De La Ciudad De Buenos Aires,ar,accountants,b2b-professional,Jean Jaures 220,"Jean Jaures 220, C1215ACD Cdad. Autónoma de Buenos Aires, Argentina",-34.6076994,-58.4104835,+54 11 3754-3700,,4.5,17,False,City government office
Instituto de Auditores Internos de Argentina,ar,accountants,b2b-professional,Viamonte 783 4 Piso,"Viamonte 783 4 Piso, C1053ABO C.A.B.A., Argentina",-34.6000095,-58.3779283,+54 11 5489-4507,http://www.iaia.org.ar/,4.6,20,True,Association / Organization
Grant Thornton Argentina,ar,accountants,b2b-professional,Av. Corrientes 327,"Av. Corrientes 327, C1043 AAQ, Cdad. Autónoma de Buenos Aires, Argentina",-34.6028705,-58.3715565,+54 11 4105-0000,http://www.grantthornton.com.ar/,4.7,34,True,Association / Organization
Auditoría y Consultoría - Crowe,ar,accountants,b2b-professional,Av. Chiclana 3345 6° piso,"Av. Chiclana 3345 6° piso, C1260 Cdad. Autónoma de Buenos Aires, Argentina",-34.6350585,-58.4119483,+54 11 5295-3700,http://www.crowe.com/ar,4,46,True,Business management consultant
PwC Argentina - Microcentro,ar,accountants,b2b-professional,Bouchard 557,"Bouchard 557, C1106 Cdad. Autónoma de Buenos Aires, Argentina",-34.6008607,-58.368913,+54 11 4850-0000,https://www.pwc.com.ar/,4.3,41,True,Auditor
Auditoría General de la Nación (AGN),ar,accountants,b2b-professional,Hipólito Yrigoyen 1236,"Hipólito Yrigoyen 1236, C1088AAH, C1085 Cdad. Autónoma de Buenos Aires, Argentina",-34.610076899999996,-58.3838462,+54 41243701,http://www.agn.gov.ar/,5,4,True,Local government office
ARV Argentina Consultores Tributarios y Auditores,ar,accountants,b2b-professional,Lavalle 648 7 Piso,"Lavalle 648 7 Piso, C1047 Cdad. Autónoma de Buenos Aires, Argentina",-34.6024283,-58.375868399999995,+54 11 5032-3767,http://www.arv-argentina.com/,5,5,True,Tax assessor
RSM Argentina,ar,accountants,b2b-professional,Uruguay 1037,"Uruguay 1037, piso 7°, 1016 Buenos Aires, Argentina",-34.5965829,-58.386998399999996,+54 11 4811-1071,https://www.rsm.global/argentina/es,4.3,6,True,Accounting firm
AUDITORIA GRAL DE LA CIUDAD DE BUENOS AIRES,ar,accountants,b2b-professional,Av. Paseo Colón 245,"Av. Paseo Colón 245, C1063 Cdad. Autónoma de Buenos Aires, Argentina",-34.610501899999996,-58.369836199999995,+54 11 5091-7200,https://www.buenosaires.gob.ar/,,0,True,Local government office
EY (Edificio central),ar,accountants,b2b-professional,25 de Mayo 487,"25 de Mayo 487, C1002 Cdad. Autónoma de Buenos Aires, Argentina",-34.6022275,-58.371032199999995,+54 11 4318-1600,https://www.ey.com/es_ar,5,4,True,Accountant
SBS Auditores,ar,accountants,b2b-professional,Av. Corrientes 848,"Av. Corrientes 848, C1043 Cdad. Autónoma de Buenos Aires, Argentina",-34.6036785,-58.3787555,+54 11 5263-5055,http://sbsauditores.com.ar/contacto/,5,1,True,Consultant
Ferrari Auditores,ar,accountants,b2b-professional,Montevideo 589 piso 10,"Montevideo 589 piso 10, C1019 Cdad. Autónoma de Buenos Aires, Argentina",-34.601984,-58.389433,+54 9 11 4373-0240,http://www.ferrariauditores.com.ar/,5,1,True,Accountant
Auditare,ar,accountants,b2b-professional,Echeverría 1515,"Echeverría 1515, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.557690199999996,-58.4472896,+54 11 4782-7483,,5,1,False,Accountant
PKF Audisur,ar,accountants,b2b-professional,Sarmiento 663,"Sarmiento 663, Piso 3, C1041AAM San Nicolas, Cdad. Autónoma de Buenos Aires, Argentina",-34.604473999999996,-58.376082,+54 11 5235-6393,http://www.pkfargentina.com.ar/,2.6,5,True,Accountant
AUDITORIA EN SALUD SRL.,ar,accountants,b2b-professional,Av. Acoyte 1223,"Av. Acoyte 1223, C1414BZC Cdad. Autónoma de Buenos Aires, Argentina",-34.604981599999995,-58.4411242,,,5,1,False,Wellness center
BDO en Argentina,ar,accountants,b2b-professional,Maipú 942,"Maipú 942, C1006ACN Cdad. Autónoma de Buenos Aires, Argentina",-34.5970017,-58.377180599999996,+54 11 5274-5100,http://www.bdoargentina.com/,4,8,True,Consultant
Nexo Argentina Consultores en normas ISO,ar,accountants,b2b-professional,Av. Sta. Fe 3041,"Av. Sta. Fe 3041, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5904471,-58.4081986,+54 11 3094-7566,http://www.nexo-argentina.com/,5,11,True,Consultant
EY,ar,accountants,b2b-professional,25 de Mayo 476,"25 de Mayo 476, C1002 Cdad. Autónoma de Buenos Aires, Argentina",-34.602257,-58.371382999999994,+54 11 4318-1600,https://www.ey.com/argentina,5,24,True,Accountant
