name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Web360 Agencia Marketing Digital,ar,marketing_agencies,technology-digital,Pje. Martin A. Malharro 2523,"Pje. Martin A. Malharro 2523, C1429EDA Cdad. Autónoma de Buenos Aires, Argentina",-34.5414031,-58.4752027,+54 11 4096-5434,http://web360.com/,4.4,48,True,Marketing agency
DESANDA Agencia de Marketing & Estrategia,ar,marketing_agencies,technology-digital,Guatemala 4827 8 B,"Guatemala 4827 8 B, C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.585249,-58.425521499999995,+54 9 11 3525-7711,http://www.desanda.com.ar/,4.9,23,True,Marketing agency
Advanize Agencia,ar,marketing_agencies,technology-digital,Av. Rivadavia 4975,"Av. Rivadavia 4975, C1424 Cdad. Autónoma de Buenos Aires, Argentina",-34.617934999999996,-58.436018499999996,+54 11 2575-5141,https://advanize.com.ar/,4.8,30,True,Marketing agency
Okey Digital,ar,marketing_agencies,technology-digital,Av. San Juan 61,"Av. San Juan 61, 1223 Cdad. Autónoma de Buenos Aires, Argentina",-34.6212606,-58.3666379,+54 11 5505-1285,https://okeydigital.net/,5,48,True,Advertising agency
1425,ar,marketing_agencies,technology-digital,Charcas 4049,"Charcas 4049, C1425BNE Cdad. Autónoma de Buenos Aires, Argentina",-34.585627099999996,-58.420344899999996,+54 11 6959-2582,,4.3,48,False,Marketing agency
Las Luces Publicidad,ar,marketing_agencies,technology-digital,Esmeralda 740,"Esmeralda 740, C1007 Cdad. Autónoma de Buenos Aires, Argentina",-34.5996042,-58.3783977,+54 11 6335-2856,,5,28,False,Advertising agency
Trip Publicidad,ar,marketing_agencies,technology-digital,Olavarría 1464,"Olavarría 1464, C1267 Cdad. Autónoma de Buenos Aires, Argentina",-34.639424999999996,-58.3716146,+54 11 4302-6034,http://www.trippublicidad.com/,4.8,12,True,Advertising agency
Atacama Publicidad,ar,marketing_agencies,technology-digital,José A. Cabrera 3288,"José A. Cabrera 3288, C1186AAJ Cdad. Autónoma de Buenos Aires, Argentina",-34.596939,-58.412855099999994,+54 11 5252-0470,https://www.atacamapublicidad.com/,5,21,True,Advertising agency
Don,ar,marketing_agencies,technology-digital,Serrano 669,"Serrano 669, C1414DEM Cdad. Autónoma de Buenos Aires, Argentina",-34.5951227,-58.440358399999994,+54 11 4783-9797,http://www.donbue.com/,4.6,38,True,Advertising agency
Grey Argentina,ar,marketing_agencies,technology-digital,Juan Ramírez de Velasco 845,"Juan Ramírez de Velasco 845, C1414 AQQ, Cdad. Autónoma de Buenos Aires, Argentina",-34.5952455,-58.4394924,+54 11 5555-1800,http://www.grey.com/es-la/argentina,4.3,45,True,Advertising agency
Publicidad en Via Publica MarketdeMedios,ar,marketing_agencies,technology-digital,Av. Corrientes 311,"Av. Corrientes 311, C1043 Cdad. Autónoma de Buenos Aires, Argentina",-34.6027358,-58.3712362,+54 11 6800-9954,http://www.marketdemedios.com/,5,7,True,Advertising agency
milco PUBLICIDAD S.A.,ar,marketing_agencies,technology-digital,Castillo 1461,"Castillo 1461, C1414AXE Cdad. Autónoma de Buenos Aires, Argentina",-34.5876877,-58.4416593,+54 11 4772-4112,http://milcopublicidadsa.com.ar/,4.8,18,True,Advertising agency
Banco Publicitario,ar,marketing_agencies,technology-digital,Jerónimo Salguero 2731,"Jerónimo Salguero 2731, C1425DSS Cdad. Autónoma de Buenos Aires, Argentina",-34.5801188,-58.407690499999994,+54 11 4807-8880,,4.6,12,False,Advertising agency
OSA Agencia de Medios,ar,marketing_agencies,technology-digital,Av. Leandro N. Alem 855,"Av. Leandro N. Alem 855, C1001 Cdad. Autónoma de Buenos Aires, Argentina",-34.5976589,-58.3709078,,https://www.phdmedia.com/argentina/,4.6,28,True,Advertising agency
Publicidad Mindshare,ar,marketing_agencies,technology-digital,Charcas 5051,"Charcas 5051, C1425BOC Cdad. Autónoma de Buenos Aires, Argentina",-34.5788814,-58.429365499999996,+54 11 4340-0500,http://www.mindshareworld.com/,4.4,31,True,Advertising agency
RAPP Buenos Aires,ar,marketing_agencies,technology-digital,Miñones 1856,"Miñones 1856, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.5577977,-58.4436494,+54 11 5554-7277,http://www.rapp.com/,4.2,55,True,Marketing agency
Crandi,ar,marketing_agencies,technology-digital,Zufriategui 3153,"DAC, Zufriategui 3153, B1603 Vicente López, Cdad. Autónoma de Buenos Aires, Argentina",-34.547081999999996,-58.495744099999996,+595 984 910060,https://crandi.com/,4.9,85,True,Marketing agency
Ridyn Digital Marketing & Comunicación,ar,marketing_agencies,technology-digital,Av. Dorrego 2292,"Av. Dorrego 2292, C1414 Cdad. Autónoma de Buenos Aires, Argentina",-34.5767835,-58.438002,+54 9 11 6888-1835,http://www.ridyndigital.com/,5,25,True,Marketing agency
"iMaat, Agencia de Marketing Digital",ar,marketing_agencies,technology-digital,Monroe 3225,"Monroe 3225, C1428 Cdad. Autónoma de Buenos Aires, Argentina",-34.5630271,-58.4680306,,https://imaat.com.ar/,4.9,10,True,Marketing agency
El Cielo Digital Buenos Aires - Marketing digital para empresas,ar,marketing_agencies,technology-digital,Uspallata 2583,"Uspallata 2583, C1282AES Cdad. Autónoma de Buenos Aires, Argentina",-34.6379751,-58.397753599999994,+54 11 4383-9004,https://www.elcielo.digital/,3.9,53,True,Internet marketing service
VISUAL Marketing Digital,ar,marketing_agencies,technology-digital,Esquina Amenabar,"Esquina Amenabar, Palpa 2634, C1426ARW Cdad. Autónoma de Buenos Aires, Argentina",-34.5715765,-58.448264099999996,+54 9 11 5323-2603,https://www.visual.com.ar/,5,62,True,Marketing agency
Agencia Mejor Digital,ar,marketing_agencies,technology-digital,Rivadavia 717 Piso 8 Oficina 808,"Rivadavia 717 Piso 8 Oficina 808, C1002AAF Cdad. Autónoma de Buenos Aires, Argentina",-34.6079406,-58.3766975,+54 11 5263-0140,https://mejordigital.com.ar/,4.9,11,True,Marketing agency
GrowAds - Agencia de Marketing Digital,ar,marketing_agencies,technology-digital,Pje. Matorras 274,"Pje. Matorras 274, C1424 Cdad. Autónoma de Buenos Aires, Argentina",-34.623461999999996,-58.4316392,+54 9 11 5939-9805,https://growads.net/,5,28,True,Internet marketing service
