name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Majosege • Consultora en Sistemas Digitales,cl,tech_companies,technology-digital,Región Metropolitana,"Eulogia Sánchez 65, 7500895 Santiago, Providencia, Región Metropolitana, Chile",-33.4399078,-70.6333373,+56 9 5716 8135,https://www.majosege.cl/,5,7,True,Software company
Nisum Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 4700, 7560969 Las Condes, Región Metropolitana, Chile",-33.4124008,-70.5805955,+56 2 2207 9698,http://www.nisumlatam.com/,4.6,57,True,Software company
Smart Decisions Technology,cl,tech_companies,technology-digital,Región Metropolitana,"Las Bellotas 199, oficina 62, 7510123 Providencia, Región Metropolitana, Chile",-33.4223615,-70.6084952,+56 9 8350 2442,https://smartdecisions.cl/,5,9,True,Software company
Akzio,cl,tech_companies,technology-digital,Región Metropolitana,"San Antonio 220, oficina 308, 8320201 Santiago, Región Metropolitana, Chile",-33.4402627,-70.6481575,+56 2 2633 7317,http://www.akzio.cl/,4.8,11,True,Computer consultant
Foldersoft,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1160, oficina 1103, Santiago, Región Metropolitana, Chile",-33.4403461,-70.6530599,+56 2 2656 6500,http://www.foldersoft.net/,4,4,True,Software company
Youtouch Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"San Pio X 2445, 7510602 Santiago, Providencia, Región Metropolitana, Chile",-33.421680699999996,-70.6042749,+56 9 7631 3053,https://www.youtouch.cl/,5,5,True,Software company
Adexus S.A,cl,tech_companies,technology-digital,Región Metropolitana,"Miraflores 383, 8320149 Santiago, Región Metropolitana, Chile",-33.4382204,-70.64540939999999,+56 2 2686 1000,https://www.adexus.com/,4.2,87,True,Software company
Symbiose SpA,cl,tech_companies,technology-digital,Región Metropolitana,"of, Dr. Manuel Barros Borgoño 71, Providencia, Santiago, Región Metropolitana, Chile",-33.4295909,-70.6190803,+56 2 2604 6836,http://www.symbiose.cl/,3.7,3,True,Software company
Wibo | Software de autoservicio para restaurantes,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Pedro de Valdivia 273, 7511185 Santiago, Providencia, Región Metropolitana, Chile",-33.425974599999996,-70.611728,+56 9 3224 0916,https://www.soywibo.com/,3,4,True,Software company
Devaid,cl,tech_companies,technology-digital,Región Metropolitana,"Andrés de Fuenzalida 47 - Providencia, Piso 6, Santiago, Providencia, Región Metropolitana, Chile",-33.4218568,-70.6110103,,https://devaid.cl/,4.8,8,True,Software company
Globant,cl,tech_companies,technology-digital,Región Metropolitana,"Av Andres Bello 2457 Pisos 32 y 33, Gran Torre Santiago, 7510689 Providencia, Región Metropolitana, Chile",-33.4168036,-70.6067832,+56 2 2405 3260,https://www.globant.com/,4.9,79,True,Software company
Acid Labs,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 5950, 7550000 Las Condes, Región Metropolitana, Chile",-33.4088882,-70.569749,+56 2 2412 5858,https://weareacidlabs.com/,4.4,50,True,Software company
Ionix SpA,cl,tech_companies,technology-digital,Región Metropolitana,"La Concepción 141, Oficina 904, 7500010 Providencia, Región Metropolitana, Chile",-33.4244275,-70.6155216,+56 2 2264 1588,https://ionixlatam.com/,4.8,13,True,Software company
Soho Humantech,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Apoquindo 5950, Piso 19 - Oficina 118, 7560949 Las Condes, Región Metropolitana, Chile",-33.4089823,-70.56898989999999,,http://www.soho.lat/,4.2,12,True,Software company
Garage Labs | Consultora tecnológica para empresas,cl,tech_companies,technology-digital,,,-37.0533354,-87.91408659999999,+56 9 8741 1528,https://www.garagelabs.cl/,5,11,True,Software company
Valuesite Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"Sta. Beatriz 170, 7500519 Providencia, Región Metropolitana, Chile",-33.4264454,-70.6187362,+56 2 2204 0190,https://web.valuesite.cl/,5,5,True,Software company
Moveapps,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Nueva Providencia 1881, Of. 1618, Providencia, 7500520 Santiago, Providencia, Región Metropolitana, Chile",-33.4256605,-70.6140432,,https://www.moveapps.cl/,5,7,True,Software company
Nimbi,cl,tech_companies,technology-digital,Región Metropolitana,"Pdte Errázuriz 3949, 7550595 Las Condes, Región Metropolitana, Chile",-33.4203257,-70.58752009999999,+56 9 3268 3597,http://www.nimbiedu.com/,5,3,True,Software company
Turing TI SPA,cl,tech_companies,technology-digital,Región Metropolitana,"Liber Bernardo O'Higgins 929 Piso 7, Santiago, Chile, 8320275 Santiago, Región Metropolitana, Chile",-33.4433953,-70.64926249999999,+56 9 2627 1709,,5,2,False,Computer training school
Infor-Ingen Computación,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 980, 8330929 Santiago, Región Metropolitana, Chile",-33.458428999999995,-70.6492179,+56 2 2688 9754,http://www.infor-ingen.com/,4.4,583,True,Computer store
BC Tecnologia,cl,tech_companies,technology-digital,Región Metropolitana,"Alonso de Córdova 5320, Oficina 304, 7560873 Las Condes, Región Metropolitana, Chile",-33.4063343,-70.5742521,+56 9 7654 5949,http://bctecnologia.com/,4.9,41,True,Computer consultant
TINET Soluciones Informáticas,cl,tech_companies,technology-digital,Región Metropolitana,"Evaristo Lillo 48, 7580110 Las Condes, Región Metropolitana, Chile",-33.4137069,-70.5815932,+56 2 2663 6600,http://www.tinet.cl/,4.5,35,True,Computer support and services
Tigabytes Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Av Vitacura 2939, Piso 2, 7550011 Santiago, Las Condes, Región Metropolitana, Chile",-33.4111093,-70.6021579,+56 2 3213 4000,http://www.tigabytes.com/,3.5,10,True,Computer support and services
ACL tech,cl,tech_companies,technology-digital,Región Metropolitana,"Coyancura 2241, Of. 112, 7500000 Providencia, Región Metropolitana, Chile",-33.4235021,-70.6083616,+56 2 2597 1710,http://www.aclti.com/,4.9,15,True,Computer consultant
Departamento de Ingeniería Informática - DIINF USACH,cl,tech_companies,technology-digital,Región Metropolitana,"9170125 Santiago, Santiago / Estación Central, Región Metropolitana, Chile",-33.4497846,-70.6872849,+56 2 2718 0900,http://www.informatica.usach.cl/,4.4,52,True,University
Infocomputer,cl,tech_companies,technology-digital,Región Metropolitana,"Gral. Las Heras 1630, 8331159 Santiago, Región Metropolitana, Chile",-33.4532962,-70.6575548,+56 9 6802 1144,http://www.infocomputer.cl/,3.8,59,True,Computer repair service
T&C Computer,cl,tech_companies,technology-digital,Región Metropolitana,"San Diego 965, Local 12 y 36, 8330938 Santiago, Región Metropolitana, Chile",-33.4581508,-70.6495741,+56 2 2672 9705,http://www.local12.cl/,4.3,463,True,Electronics store
IT HUNTERS | Head Hunter TI | Latam,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Manquehue Nte. 151, of. 802, Santiago, Las Condes, Región Metropolitana, Chile",-33.407178699999996,-70.56747519999999,+56 9 8837 8003,http://www.it-hunter.cl/,4.7,94,True,Human resource consulting
TKDS Soluciones Informatícas,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Américo Vespucio 1835, 7550537 Santiago, Las Condes, Región Metropolitana, Chile",-33.429366099999996,-70.5753794,+56 9 9733 5438,http://www.tkds.cl/,4,3,True,Computer consultant
Kibernum Computer Engineering S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"San Antonio 580, Santiago, Región Metropolitana, Chile",-33.4361856,-70.6488086,+56 2 2816 3500,http://www.kibernum.com/,3.9,57,True,Computer service
PRONET SYSTEMS INNOVACIÓN & SOLUCIÓN SpA,cl,tech_companies,technology-digital,Región Metropolitana,"Santo Domingo 1160, oficina 701, Santiago, Región Metropolitana, Chile",-33.4366182,-70.6535864,+56 9 7334 3948,https://www.pronet-systems.cl/,4.4,44,True,Computer service
Tecnodata,cl,tech_companies,technology-digital,Región Metropolitana,"Víctor Manuel 1672, 8360715 Santiago, Región Metropolitana, Chile",-33.4673115,-70.6409882,+56 2 2445 6200,https://www.tecnodatasa.cl/,4.3,40,True,Computer accessories store
I2B Technologies,cl,tech_companies,technology-digital,Región Metropolitana,"La Concepción 141, 7500010 Providencia, Región Metropolitana, Chile",-33.4243744,-70.615743,+56 2 2584 7477,http://www.i2btech.com/,5,4,True,Software company
Indra Sistemas Chile S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Isidora Goyenechea, 7550647 Las Condes, Región Metropolitana, Chile",-33.4133578,-70.6038975,+56 2 2810 3600,https://www.indracompany.com/es/pais/chile,4.5,27,True,Software company
Alicom Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Pedro de Valdivia 1783, Local 27A, Providencia, Región Metropolitana, Chile",-33.4396857,-70.6088881,+56 9 9863 8504,https://alicom.cl/?utm_source=gbp&utm_medium=referral&utm_campaign=maps-listing,4.9,54,True,Computer store
Central Gamer,cl,tech_companies,technology-digital,Región Metropolitana,"por fuera del edificio, Antonio Varas 303, local 4, 7500580 Providencia, Región Metropolitana, Chile",-33.4306407,-70.6169511,+56 9 3561 3893,https://www.centralgamer.cl/,4.7,456,True,Computer accessories store
DITGITAL (ex Deira IT),cl,tech_companies,technology-digital,Región Metropolitana,"Av. Ricardo Lyon 222, 7500000 Providencia, Región Metropolitana, Chile",-33.42332,-70.6088062,+56 9 7667 9186,https://www.ditgital.cl/,4,64,True,Computer store
Sistemas E Informatica - Tibox Chile,cl,tech_companies,technology-digital,Maule,"Jesús Pons 421, 3341753 Curicó, Maule, Chile",-34.985444,-71.2266202,+56 75 228 2150,http://www.tibox.cl/,4.8,19,True,Computer support and services
Nice One,cl,tech_companies,technology-digital,Región Metropolitana,"Gral. Salvo 297, 7500738 Providencia, Región Metropolitana, Chile",-33.4348169,-70.6238549,+56 9 6694 7754,http://www.n1g.cl/,4.3,220,True,Computer store
PlayFactory,cl,tech_companies,technology-digital,Región Metropolitana,"Condell 1166, 7501422 Santiago, Providencia, Región Metropolitana, Chile",-33.4454115,-70.6261118,+56 9 9447 1518,https://www.playfactory.cl/,4.5,296,True,Computer store
Soluciones tecnológicas GYM spa,cl,tech_companies,technology-digital,Región Metropolitana,"Gral del Canto 112, oficina 604, Providencia, Región Metropolitana, Chile",-33.4290634,-70.6180299,+56 9 3278 9604,https://solucionesgym.cl/,5,2,True,Computer consultant
S2T - Servicios Y Soluciones Tecnologicas S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Ejército Libertador 353, 8340263 Santiago, Región Metropolitana, Chile",-33.451512699999995,-70.6607344,+56 2 2510 7588,http://www.s2t.cl/,5,3,True,Corporate office
SIPCOM Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Calle Cerro el Plomo 5931, Oficina 1103, 7561160 Santiago, Las Condes, Región Metropolitana, Chile",-33.404201799999996,-70.5696481,+56 2 2814 8081,,5,4,False,Computer support and services
Soluciones Tecnológicas Avanzadas Limitada STAlab,cl,tech_companies,technology-digital,Región Metropolitana,"Román Díaz 462, 7500724 Providencia, Región Metropolitana, Chile",-33.4343114,-70.6205669,+56 2 2235 9928,http://www.stalab.cl/,5,2,True,Laboratory equipment supplier
GT Soluciones Informáticas,cl,tech_companies,technology-digital,Región Metropolitana,"Lord Cochrane 209, 8330964 Santiago, Región Metropolitana, Chile",-33.449532999999995,-70.6547592,+56 9 4231 3705,https://www.instagram.com/gt_soluciones_informaticas/,5,3,True,Information services
Soluciones Tecnológicas Clevertec Ltda,cl,tech_companies,technology-digital,Región Metropolitana,"General del Canto 421, Providencia, 7500580 Santiago, Providencia, Región Metropolitana, Chile",-33.431848099999996,-70.6169587,+56 2 3263 9560,http://www.clevertec.cl/,3,2,True,Computer support and services
"Keiteck ""Soluciones Informáticas & Tecnológicas""",cl,tech_companies,technology-digital,Región Metropolitana,"Merced 838-A, 8300000 Santiago, Región Metropolitana, Chile",-33.4385158,-70.6489028,+56 9 3375 7304,,5,5,False,Computer support and services
STiware | Soluciones y Servicios TI,cl,tech_companies,technology-digital,Región Metropolitana,"Of. N°117, Merced 838, A, 8320175 Santiago, Región Metropolitana, Chile",-33.4383481,-70.6489011,+56 9 9359 2631,https://stiware.com/,5,9,True,Computer support and services
Novis - Services and SAP in Chile,cl,tech_companies,technology-digital,Región Metropolitana,"Teatinos 500, 8340261 Santiago, Región Metropolitana, Chile",-33.437472,-70.655808,+56 2 2657 5130,http://www.novis.cl/,4.6,23,True,Computer consultant
Soluciones Tecnologicas Procad Limitada,cl,tech_companies,technology-digital,Región Metropolitana,"Bretaña 1825, 7770094 Ñuñoa, Región Metropolitana, Chile",-33.447212199999996,-70.6130046,+56 2 2225 0545,,4,3,False,
Pixelplay soluciones tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Pomassi 6506, 8980000 Santiago, Lo Prado, Región Metropolitana, Chile",-33.4469121,-70.72774129999999,+56 9 3337 7465,,5,2,False,Security service
Netboys | Soluciones Tecnológicas,cl,tech_companies,technology-digital,Región Metropolitana,"Tegualda 1586, 7770165 Ñuñoa, Región Metropolitana, Chile",-33.44884,-70.6229348,+56 9 9257 9696,http://www.netboys.cl/,5,3,True,Corporate office
Undermarket Servicios Informáticos,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 1160, of 909, 8340420 Santiago, Región Metropolitana, Chile",-33.439923199999996,-70.65309189999999,+56 2 6469 1551,http://www.undermarket.cl/,4.9,27,True,Computer support and services
MICROSYSTEM SA,cl,tech_companies,technology-digital,Región Metropolitana,"José Miguel de la Barra 536, OF 701, 8320000 Santiago, Región Metropolitana, Chile",-33.4360971,-70.6436069,+56 2 2460 6400,https://www.microsystem.cl/,4.7,12,True,Computer service
G&T Servicios Computacionales,cl,tech_companies,technology-digital,Región Metropolitana,"San Pablo 1825, 8150000 Santiago, Región Metropolitana, Chile",-33.434539,-70.6631432,+56 9 3660 6795,https://compugyt.cl/,4.9,27,True,Computer store
Reparacion de Notebook - Pc Tech,cl,tech_companies,technology-digital,Región Metropolitana,"Huérfanos 886, Oficina 807, 8320202 Santiago, Región Metropolitana, Chile",-33.439519,-70.64911,+56 9 5461 3184,https://pc-tech.cl/,4.9,700,True,Computer support and services
Insico S A,cl,tech_companies,technology-digital,Región Metropolitana,"Tenderini 82, 8320264 Santiago, Región Metropolitana, Chile",-33.4419361,-70.647078,,http://www.insico.cl/,3,2,True,Software company
PC Keygen Computacion & Servicio Tecnico,cl,tech_companies,technology-digital,Región Metropolitana,"Paseo Ahumada 236, Oficina 405, 8320213 Santiago, Región Metropolitana, Chile",-33.4403377,-70.65101039999999,+56 9 8151 5000,https://www.pckeygen.cl/,5,10,True,Computer store
Wei Computers,cl,tech_companies,technology-digital,Región Metropolitana,"Marchant Pereira 150, ofi. 1503, 7500523 Ñuñoa, Providencia, Región Metropolitana, Chile",-33.4261994,-70.61310379999999,+56 2 2379 0000,https://www.wei.cl/,4.2,862,True,Computer store
Dimension S.A.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Alameda Libertador Bernardo O'Higgins 1146, P.5,Of.B, 8331016 Santiago, Región Metropolitana, Chile",-33.4447477,-70.65221609999999,+56 2 2675 3200,http://www.dim.cl/,1.8,4,True,Computer support and services
TECNOMATI SPA,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Sta. Rosa 79, piso 4, oficina 44, 8330140 Santiago, Región Metropolitana, Chile",-33.444752199999996,-70.6459842,+56 9 2077 4058,http://www.tecnomati.cl/,4.4,19,True,Computer accessories store
Asesorías Computacionales IONET ltda.,cl,tech_companies,technology-digital,Región Metropolitana,"Av. Providencia 1208, OF 710, 7500571 Providencia, Región Metropolitana, Chile",-33.4290129,-70.6212247,+56 2 2244 4854,http://www.ionet.cl/,5,9,True,Computer support and services
Datacom,cl,tech_companies,technology-digital,Región Metropolitana,"Joaquín Díaz Garcés 060, 7501315 Providencia, Región Metropolitana, Chile",-33.444749,-70.63194589999999,+56 2 2634 4245,,5,3,False,Computer service
