name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
RK ABOGADOS,cl,lawyers,b2b-professional,Región Metropolitana,"Padre Mariano 82, oficina 704, 7500000 Providencia, Región Metropolitana, Chile",-33.4259893,-70.6164696,+56 9 8639 5780,http://www.rkabogados.cl/,5,126,True,Employment attorney
Caceres&Avendaño Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Sta. Beatriz 100, oficina 1106, 7500515 Providencia, Santiago, Región Metropolitana, Chile",-33.4269132,-70.6181242,+56 2 2604 8775,http://www.caceresyavendano.cl/,4.8,122,True,Law firm
Dike Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1117, oficina 823, 8340369 Santiago, Región Metropolitana, Chile",-33.439693999999996,-70.6525968,+56 9 8729 8746,http://www.dikeabogados.cl/,5,18,True,Law firm
Barros & Errázuriz,cl,lawyers,b2b-professional,Región Metropolitana,"Isidora Goyenechea 2939, Piso 10, 7550101 Las Condes, Región Metropolitana, Chile",-33.414462,-70.6004895,+56 2 2378 8900,http://www.bye.cl/,4.4,36,True,Law firm
Bufete de Abogados Chile,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1160, of. 1101, 8320000 Santiago, Región Metropolitana, Chile",-33.4399766,-70.6531155,,https://bufetedeabogados.cl/,5,16,True,Law firm
LegalChile,cl,lawyers,b2b-professional,Región Metropolitana,"Pdte. Riesco 5335, Of. 302, 7561127 Las Condes, Región Metropolitana, Chile",-33.4052048,-70.57604169999999,+56 2 2887 4000,https://www.legalchile.cl/,4.8,218,True,Legal services
Abogados Laborales | Ley Laboral,cl,lawyers,b2b-professional,,,-33.472788,-70.62983129999999,+56 9 6877 3151,https://leylaboral.cl/,5,274,True,Employment attorney
Solar y Cía. Abogados Laborales,cl,lawyers,b2b-professional,Región Metropolitana,"Agustinas 681, oficina 1805, 8320195 Santiago, Región Metropolitana, Chile",-33.4403204,-70.6463934,+56 9 2009 0388,https://www.facebook.com/asesorialaboralchile,5,53,True,Employment attorney
Abogados Laborales,cl,lawyers,b2b-professional,Región Metropolitana,"Paseo Ahumada 312, Oficina 1024, 8320185 832U0185, Santiago, Región Metropolitana, Chile",-33.4425112,-70.6508066,+56 9 7741 3998,https://www.abogadoslaborales.cl/,4.6,191,True,Employment attorney
Oros López & CÍA,cl,lawyers,b2b-professional,,,-37.060832399999995,-88.18039999999999,+56 9 7447 7253,https://orosycia.cl/,5,91,True,Attorney
Labor Defense,cl,lawyers,b2b-professional,Región Metropolitana,"Av. Apoquindo 6410, 7550229 Las Condes, Región Metropolitana, Chile",-33.407755099999996,-70.5643523,+56 9 5035 3078,http://www.defensadeltrabajo.cl/,5,82,True,Labor relations attorney
Ruiz Salazar S.p.A.,cl,lawyers,b2b-professional,Región Metropolitana,"Nuncio Mons. Sótero Sanz de Villalba 161, Oficina 1001, 7550611 Providencia, Región Metropolitana, Chile",-33.423344199999995,-70.61465989999999,+56 2 6469 1900,https://www.ruizsalazar.cl/,4.8,109,True,Attorney
Toro Blanco Abogados y Asociados,cl,lawyers,b2b-professional,Región Metropolitana,"Dr. Sótero del Río 326, of 503, 8340381 Santiago, Región Metropolitana, Chile",-33.4397249,-70.6544675,+56 9 7168 4485,https://www.toroblancoabogados.cl/,4.8,110,True,Law firm
Abogados Abdala y Cia,cl,lawyers,b2b-professional,Región Metropolitana,"Sta. Lucía 330, 2 piso, 8320151 Santiago, Región Metropolitana, Chile",-33.4385614,-70.64383939999999,+56 2 2460 8050,http://www.abdala.cl/,5,3,True,Legal services
DF Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"P.º Estado 57, oficina 603, 8320256 Santiago, Región Metropolitana, Chile",-33.4424815,-70.6489291,+56 9 9892 5113,https://dfabogados.cl/,5,16,True,Employment attorney
Duarte Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Av. Gral. Bustamante 16, Oficina 5-A, 7500776 Providencia, Región Metropolitana, Chile",-33.4375311,-70.6327534,+56 9 4272 5925,http://www.duarteabogados.cl/,5,423,True,Corporate office
Estudio Jurídico Lexius,cl,lawyers,b2b-professional,Región Metropolitana,"Dr. Sótero del Río 508, of 635, 8340297 Santiago, Región Metropolitana, Chile",-33.4374649,-70.6549039,+56 9 6367 8088,http://www.lexius.cl/,4.5,22,True,Attorney
"Abogaley | Bufete de Abogados en Santiago, Huérfanos - Presencial y Online",cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 669, oficina 405, 8320174 Santiago, Región Metropolitana, Chile",-33.438882,-70.6463684,+56 2 2753 4786,https://www.abogaley.cl/,5,21,True,Law firm
Solución Migratoria CL,cl,lawyers,b2b-professional,Región Metropolitana,"Serrano 73, oficina 507, 8330126 Santiago, Región Metropolitana, Chile",-33.445439199999996,-70.6495857,+56 9 5753 2412,https://solucionmigratoria.cl/,4.8,984,True,Attorney
Abogados Todo Juicio,cl,lawyers,b2b-professional,Región Metropolitana,"Av. Nueva Providencia N° 1860, Oficina 121, 7500504 Providencia, Región Metropolitana, Chile",-33.4254143,-70.6140324,+56 2 2481 3000,http://www.todojuicio.cl/,4.3,19,True,Attorney
Mallea y Asociados / Estudio jurídico,cl,lawyers,b2b-professional,Región Metropolitana,"Valentín Letelier 1373, oficina 600, Santiago, Región Metropolitana, Chile",-33.4433996,-70.6555583,+56 2 2929 7000,http://www.estudiomallea.cl/,4.6,15,True,Law firm
Carey,cl,lawyers,b2b-professional,Región Metropolitana,"Isidora Goyenechea 2800, 7550647 Santiago, Las Condes, Región Metropolitana, Chile",-33.4133935,-70.6038057,+56 2 2928 2200,https://www.carey.cl/,3.9,22,True,Legal services
Divorcio En Línea,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1117, oficina 1118, 8320000 Santiago, Región Metropolitana, Chile",-33.4397328,-70.6527973,+56 9 4214 1600,http://www.divorciosenlinea.cl/,5,122,True,Family law attorney
BC Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1294, 8320000 Santiago, Región Metropolitana, Chile",-33.4401266,-70.6548865,+56 9 9002 6716,http://www.bcabogados.cl/,5,20,True,Attorney
Problemas.cl,cl,lawyers,b2b-professional,Región Metropolitana,"Mardoqueo Fernández 205, Oficina 102, 7510097 Providencia, Región Metropolitana, Chile",-33.4219691,-70.6061874,+56 2 2664 2713,http://www.problemas.cl/,4.3,121,True,Law firm
Estudio Jurídico Aguirre y Greene,cl,lawyers,b2b-professional,Región Metropolitana,"San Antonio 220, 8320201 Santiago, Región Metropolitana, Chile",-33.4402571,-70.64815829999999,+56 9 8509 1850,https://www.aguirreygreene.cl/,5,23,True,Law firm
Gonzalez & Rioseco,cl,lawyers,b2b-professional,Región Metropolitana,"Isidora Goyenechea 3120, 7550083 Las Condes, Región Metropolitana, Chile",-33.414184899999995,-70.59759679999999,+56 2 2840 0400,http://www.gonzalezrioseco.cl/,4.8,17,True,Law firm
Hermosilla y Rosales Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Compañía de Jesus 1390, 8340395 Santiago, Región Metropolitana, Chile",-33.4390895,-70.65645409999999,+56 9 7216 6342,https://hermosillayrosales.cl/,5,38,True,General practice attorney
Manríquez Rivera Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 757, oficina 614, 8320167 Santiago, Región Metropolitana, Chile",-33.4391135,-70.6476583,+56 9 6843 4272,http://www.manriquezrivera.cl/,5,13,True,Law firm
Delgado & Albornoz Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Moneda 1479, of. 91, 8340483 Santiago, Región Metropolitana, Chile",-33.442475699999996,-70.6574013,+56 9 6462 1548,https://www.legalmente.cl/,4.7,79,True,Family law attorney
Estudio Jurídico Salinas y Asociados,cl,lawyers,b2b-professional,Región Metropolitana,"Gran Av. José Miguel Carrera 5161, oficina 210, 8920147 San Miguel, Región Metropolitana, Chile",-33.5006115,-70.6542784,+56 9 6157 3935,http://www.salinasyasociados.cl/,5,113,True,Employment attorney
Abogado Juan De La Fuente,cl,lawyers,b2b-professional,Región Metropolitana,"Dr. Sótero del Río 508, oficina 632, 8340297 Santiago, Región Metropolitana, Chile",-33.437584799999996,-70.654865,+56 9 9501 8014,https://www.abogadojuandelafuente.cl/,4.8,19,True,Family law attorney
Abogado para Extranjeros,cl,lawyers,b2b-professional,Región Metropolitana,"Los Militares 5620, Oficina 1018, 7561155 Las Condes, Región Metropolitana, Chile",-33.406354799999995,-70.5728086,+56 9 8596 8193,http://www.lomanycastroabogados.cl/,4.2,31,True,Immigration attorney
Conserva tu Plan Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Don Carlos 2939, of 208, Las Condes, Región Metropolitana, Chile",-33.415799299999996,-70.5996761,+56 2 2897 7071,http://www.conservatuplan.cl/,5,152,True,Attorney
ACCION LEGAL CHILE,cl,lawyers,b2b-professional,Región Metropolitana,"P.º Estado 337, OF 801, 8320178 Santiago, Región Metropolitana, Chile",-33.4391658,-70.6492852,+56 2 2632 6684,,4.3,6,False,Attorney
Abogados O'Higgins,cl,lawyers,b2b-professional,Región Metropolitana,"esquina, Huérfanos, San Antonio 779, oficina 802, Santiago, Región Metropolitana, Chile",-33.4389963,-70.6479585,+56 9 5699 4662,http://www.abogadosnacionales.cl/,3.3,16,True,Attorney
PL Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 835, Oficina 2101, 7500000 Santiago, Región Metropolitana, Chile",-33.4392992,-70.6483004,+56 2 2405 2960,http://www.plabogados.cl/,4.8,16,True,Attorney
Colegio de Abogados de Chile,cl,lawyers,b2b-professional,Región Metropolitana,"segundo piso, Paseo Ahumada 341, Santiago, Región Metropolitana, Chile",-33.4391439,-70.6508582,+56 2 2639 6175,http://www.colegioabogados.cl/,4.1,57,True,Association / Organization
DefensaDeudores.cl Santiago,cl,lawyers,b2b-professional,Región Metropolitana,"Amunátegui 232, oficina 701, 8340428 Santiago, Región Metropolitana, Chile",-33.4409519,-70.65695199999999,+56 600 571 9300,https://defensadeudores.cl/sucursales/santiago-centro,4,491,True,Attorney
ABOGADO TRIBUTARIO R Y R,cl,lawyers,b2b-professional,Región Metropolitana,"Bombero Adolfo Ossa 0, 1010, 8320327 Santiago, Región Metropolitana, Chile",-33.4413536,-70.6510248,+56 2 2695 5282,https://www.abogados-ryr.cl/,4.7,12,True,Tax attorney
BMV Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Moneda 720, oficina 209, 8320265 Santiago, Región Metropolitana, Chile",-33.4416717,-70.6467247,+56 9 9900 1480,https://www.abogadosbmv.cl/,5,16,True,Attorney
ABOGADO TRIBUTARIO LET Spa,cl,lawyers,b2b-professional,Región Metropolitana,"Bombero Adolfo Ossa 1010, of 308, 8320327 Santiago, Región Metropolitana, Chile",-33.4412545,-70.6510387,+56 9 5095 9243,https://a-tributario.cl/,4.4,7,True,Attorney
Pablo Vicuña Abogados,cl,lawyers,b2b-professional,,,-33.6064831,-70.7425392,+56 9 4068 7115,http://www.vicunabogados.cl/,5,31,True,Legal services
Abogado Penal Rodolfo Salazar,cl,lawyers,b2b-professional,Región Metropolitana,"Gral. Gana 1675, 8370799 Santiago, Región Metropolitana, Chile",-33.4714895,-70.6566962,+56 9 8558 8712,https://www.abogadorodolfosalazar.cl/,4.6,10,True,Criminal justice attorney
Palma Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Isidora Goyenechea 3162, piso 7, 7550083 Las Condes, Región Metropolitana, Chile",-33.414145399999995,-70.5972376,+56 2 2367 6500,http://www.palma.cl/,4.3,16,True,Legal services
Caucoto Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Dr. Sótero del Río 326, 8340384 Santiago, Región Metropolitana, Chile",-33.4396961,-70.6545852,+56 2 2671 5793,http://caucoto.cl/nosotros/,4.6,10,True,Legal services
Abogados 24,cl,lawyers,b2b-professional,Región Metropolitana,"Tarapacá 848, 8330268 Santiago, Región Metropolitana, Chile",-33.4470123,-70.64790719999999,+56 2 3285 7000,https://abogados24.cl/,3.7,3,True,Attorney
Grupo Legal Green,cl,lawyers,b2b-professional,Región Metropolitana,"Av. Alameda Libertador Bernardo O'Higgins 1302 1302, 8320000 Santiago, Región Metropolitana, Chile",-33.4451775,-70.65435839999999,+56 9 8230 1807,http://www.grupolegalgreen.cl/,5,15,True,Law firm
Defensa Embargos,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1117, oficina 1118, 8320000 Santiago, Región Metropolitana, Chile",-33.4397328,-70.6527973,+56 9 4278 7306,https://www.defensaembargos.cl/,3.9,11,True,Trial attorney
Asociación de Abogados de Chile,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1147, Santiago, Región Metropolitana, Chile",-33.4395881,-70.652822,+56 2 2698 3754,https://www.asociacionabogados.cl/,4.9,8,True,Association / Organization
Central Juridica - Abogados Laborales,cl,lawyers,b2b-professional,Región Metropolitana,"Bandera 84, oficina 305, 8340699 Santiago, Región Metropolitana, Chile",-33.442340099999996,-70.6520654,+56 9 9372 3232,http://www.centraljuridica.cl/,4.1,10,True,Store
Abogados Pro Papá,cl,lawyers,b2b-professional,Región Metropolitana,"Morandé 835, oficina 1109, 8340155 Santiago, Región Metropolitana, Chile",-33.4340404,-70.6543559,+56 9 3877 9953,https://www.propapa.cl/,3.9,15,True,Attorney
Grupo Justicia Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1160, 8340420 Santiago, Región Metropolitana, Chile",-33.4399358,-70.65312469999999,+56 9 6202 7069,http://www.grupojusticia.cl/,5,3,True,Legal services
S.B.A Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Av. Pedro Montt 1631, 8370847 Santiago, Región Metropolitana, Chile",-33.4729455,-70.6565754,+56 9 5461 8359,,5,9,False,Law firm
Marío Garay Martínez,cl,lawyers,b2b-professional,Región Metropolitana,"Catedral 1233, oficina 501, 8340293 Santiago, Región Metropolitana, Chile",-33.437619399999996,-70.65458149999999,+56 2 2697 3600,,4.3,6,False,Employment attorney
CM&M Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Teatinos 371, Oficina 301, Santiago, Región Metropolitana, Chile",-33.4392637,-70.6552155,+56 2 3232 4549,http://www.cmymabogados.cl/,4.5,14,True,Law firm
GrupoDefensa.cl Santiago,cl,lawyers,b2b-professional,Región Metropolitana,"Amunátegui 232, Oficina 701 Edificio, 8340428 Santiago, Región Metropolitana, Chile",-33.4408817,-70.6567913,+56 600 571 9300,https://grupodefensa.cl/,3.4,64,True,Attorney
"Paz, Torres & Arévalo Abogados",cl,lawyers,b2b-professional,Región Metropolitana,"Serrano 73, of. 908, 8330126 Santiago, Región Metropolitana, Chile",-33.445439199999996,-70.6495857,,http://www.arevaloypaz.cl/,5,4,True,Law firm
Estudio Jurídico EMPRESA ESCRITORIO,cl,lawyers,b2b-professional,Región Metropolitana,"Puerta del Sol 80, oficina 108, 7580069 Las Condes, Región Metropolitana, Chile",-33.4128762,-70.57808969999999,+56 9 9482 6065,http://www.empresaescritorio.cl/,4.3,12,True,Law firm
Defensas y Negocios Jurídicos Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"Pje. Rosa Rodríguez 1375, oficina 203, 8320000 Santiago, Región Metropolitana, Chile",-33.4397965,-70.6563809,+56 9 6560 9938,http://www.defensasynegocios.cl/,5,55,True,Law firm
Proindus | Registro de Marcas y Patentes en Chile y el extranjero,cl,lawyers,b2b-professional,Región Metropolitana,"Puerta Oriente 361, Torre B, Colina, Chicureo, Oficina 412 B, 9340000 Santiago, Colina, Región Metropolitana, Chile",-33.2869297,-70.7000706,+56 2 2633 5120,http://www.proindus.cl/,4.9,68,True,Law firm
"Cuche López Abogados | Personas, Empresas, Propiedad Intelectual",cl,lawyers,b2b-professional,Región Metropolitana,"Carlos Antúnez 2025, oficina 1103, 7510382 Providencia, Región Metropolitana, Chile",-33.428773299999996,-70.60994649999999,+56 9 4095 1360,https://cuche.cl/,5,169,True,Legal services
Estudio Juridico,cl,lawyers,b2b-professional,Región Metropolitana,"Agustinas 1022, 8320245 Santiago, Región Metropolitana, Chile",-33.4409475,-70.6511617,+56 2 2696 6339,http://www.zalaquettabogados.cl/,4.1,34,True,Law firm
Estudio Jurídico L y V,cl,lawyers,b2b-professional,Región Metropolitana,"Morandé, 8340336 Santiago, Región Metropolitana, Chile",-33.4386557,-70.6539694,+56 2 3245 9312,,2.9,49,False,Attorney
Lena & Cia,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 863, 8320176 Santiago, Región Metropolitana, Chile",-33.4392847,-70.6491525,+56 2 2633 1514,https://lenaycia.cl/,4.1,239,True,Law firm
Allende Y Cia. Ltda.,cl,lawyers,b2b-professional,Región Metropolitana,"Isidora Goyenechea 3250, 7550083 Santiago, Las Condes, Región Metropolitana, Chile",-33.4143252,-70.5967399,+56 2 2391 2000,http://www.abcia.cl/,4.9,10,True,Legal services
Estudio Jurídico ADS,cl,lawyers,b2b-professional,,,-37.060832399999995,-88.18039999999999,+56 9 7495 0421,https://estudiojuridicoads.cl/,4.6,12,True,Legal services
"Mundolegal, Estudio Jurídico y Corredor de Propiedades",cl,lawyers,b2b-professional,Región Metropolitana,"P.º Bulnes 139, oficina 46, 8320000 Santiago, Región Metropolitana, Chile",-33.4471764,-70.653038,+56 2 3276 8933,http://www.mundolegal.cl/,4,4,True,Family law attorney
Grupo Lezur,cl,lawyers,b2b-professional,Región Metropolitana,"Miraflores 113, Oficina 54, 8320221 Santiago, Región Metropolitana, Chile",-33.441344199999996,-70.6448958,+56 2 3242 4700,http://www.lezur.cl/,4.7,88,True,Law firm
ESTUDIO JURÍDICO FRÍAS & RIOSECO ABOGADOS ASOCIADOS,cl,lawyers,b2b-professional,Región Metropolitana,"Huérfanos 1160, OF.812, 8340420 Santiago, Región Metropolitana, Chile",-33.4399766,-70.6531155,+56 9 7121 1627,http://www.abogadosderemates.cl/,5,8,True,Judicial auction
Alessandri Abogados,cl,lawyers,b2b-professional,Región Metropolitana,"El Regidor 66, 7550185 Santiago, Región Metropolitana, Chile",-33.4161108,-70.5965334,+56 2 2787 6000,http://www.alessandri.legal/,3.7,11,True,Law firm
