name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Visimax Tecnologia e Gestão Empresarial Ltda,br,tech_companies,technology-digital,Alameda dos Guaiós,"Alameda dos Guaiós, 472 - Planalto Paulista, São Paulo - SP, 04070-000, Brazil",-23.627734999999998,-46.6460776,+55 11 5588-8600,http://www.visimax.com.br/,4.8,12,True,Business administration service
CCI Tecnologia,br,tech_companies,technology-digital,Av. Imperatriz Leopoldina,"Av. Imperatriz Leopoldina, 957 - Vila Leopoldina, São Paulo - SP, 05305-011, Brazil",-23.530130099999997,-46.731268799999995,+55 11 3672-3400,http://ccitecnologia.com.br/,4.9,38,True,Software company
Conecta Brasil Tecnologia,br,tech_companies,technology-digital,R. Sumidouro,"R. Sumidouro, 316 - Pinheiros, São Paulo - SP, 05428-010, Brazil",-23.565231,-46.698612999999995,+55 11 2613-2714,http://www.conectabrasil.com.br/,5,13,True,Computer consultant
Meets Tecnologia | São Paulo,br,tech_companies,technology-digital,R. Amauri,"R. Amauri, 116 - conj 72 - Jardim Europa, São Paulo - SP, 01406-902, Brazil",-23.5802266,-46.6820695,+55 11 91272-4545,http://meets.com.br/,5,1,True,Software company
IB Tecnologia e Sistemas,br,tech_companies,technology-digital,R. Marselhesa,"R. Marselhesa, 44 - Vila Mariana, São Paulo - SP, 04020-060, Brazil",-23.5924488,-46.6409702,+55 11 2639-1888,https://ibtecnologia.com.br/,5,10,True,Software company
Daten Tecnologia,br,tech_companies,technology-digital,R. Gomes de Carvalho,"R. Gomes de Carvalho, 1629 - sala 105 - Vila Olímpia, São Paulo - SP, 04547-006, Brazil",-23.5957637,-46.688473599999995,+55 11 5505-0384,http://www.daten.com.br/,4.5,8,True,Manufacturer
Mirante Tecnologia,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 352 - Conjunto 85 - Bela Vista, São Paulo - SP, 01310-100, Brazil",-23.5687057,-46.6469435,+55 11 2373-7821,http://www.mirante.net.br/,5,3,True,Corporate office
LH Tecnologia,br,tech_companies,technology-digital,R. São Sebastião,"R. São Sebastião, 820 - 51 g - Santo Amaro, São Paulo - SP, 04708-001, Brazil",-23.6294483,-46.694893,+55 11 5180-3434,https://lh.com.br/,4.5,13,True,Software company
MT4 Tecnologia,br,tech_companies,technology-digital,R. Joaquim Antunes,"R. Joaquim Antunes, 767 - Pinheiros, São Paulo - SP, 05415-012, Brazil",-23.5624558,-46.6833459,+55 11 3069-3910,,4.7,21,False,Software company
CodeBit SP | Desenvolvimento de Software | Gestão de Infraestrutura em Nuvem,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 171 - Andar, 4 - Bela Vista, São Paulo - SP, 01311-000, Brazil",-23.570328,-46.646204,+55 11 3014-2103,http://codebit.com.br/,5,13,True,Software company
"UDS Tecnologia | Desenvolvimento de Software, Consultoria Cloud e Recrutamento de TI",br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 726 - 17º andar - Bela Vista, São Paulo - SP, 01310-100, Brazil",-23.5665516,-46.6495274,+55 44 3033-6650,https://uds.com.br/,4.2,10,True,Software company
Startup Code - Desenvolvimento Software e Aplicativos,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 1842 - conj 155 - Cerqueira César, São Paulo - SP, 01311-200, Brazil",-23.559588299999998,-46.658066,+55 11 98849-8710,https://www.startupcode.com.br/,5,6,True,Software company
Devio,br,tech_companies,technology-digital,R. Henri Dunant,"R. Henri Dunant, 873 - Conj. 909 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04709-111, Brazil",-23.6275338,-46.699326199999994,+55 11 3164-7007,https://devio.com.br/,5,23,True,Software company
RBFD - Rede Brasileira de Fabricação Digital,br,tech_companies,technology-digital,Av. Prestes Maia,"Av. Prestes Maia, 241 - sala 1303 - Centro Histórico de São Paulo, São Paulo - SP, 01031-902, Brazil",-23.547667099999998,-46.6377677,+55 11 3230-7666,https://www.rbfd.com.br/,5,226,True,Software company
Hard Code - Desenvolvimento de Software e Aplicativos,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 688 - Bela Vista, São Paulo - SP, 01310-909, Brazil",-23.566752599999997,-46.6494164,+55 11 96913-9119,http://www.hardcodeti.com/,5,1,True,Software company
Avenue Code Brazil | São Paulo,br,tech_companies,technology-digital,Rua Alexandre Dumas,"Rua Alexandre Dumas, 1711 - 6º andar - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04717-004, Brazil",-23.63025,-46.7080043,+55 11 3205-3232,https://www.avenuecode.com/pt-br/,4.6,35,True,Software company
83 Desenvolvimento de Software,br,tech_companies,technology-digital,Rua Paulista,"Rua Paulista, 1471 - Conj 1110 - Jardim Paulista, São Paulo - SP, 01311-927, Brazil",-23.5626751,-46.6558894,+55 19 98268-9374,http://www.83software.com/,,0,True,Software company
Eval | São Paulo (Matriz),br,tech_companies,technology-digital,Rua Paulistânia,"Rua Paulistânia, 381 - 2º Andar - Sumarezinho, São Paulo - SP, 05440-000, Brazil",-23.5474478,-46.690889399999996,+55 11 3670-3825,https://eval.digital/,4.6,42,True,Software company
DISOFT Solutions Sa,br,tech_companies,technology-digital,R. Francisco Leitão,"R. Francisco Leitão, 469 - Pinheiros, São Paulo - SP, 05414-025, Brazil",-23.561115299999997,-46.681672899999995,+55 11 3088-1188,https://www.disoft.com.br/,4.6,16,True,Software company
Pedro Scardua | Desenvolvimento de Software e AI,br,tech_companies,technology-digital,R. Enxovia,"R. Enxovia, 462 - Vila Sao Francisco (Zona Sul), São Paulo - SP, 04711-030, Brazil",-23.627793,-46.7003646,+55 27 99316-0804,https://audracs.com.br/,,0,True,Software company
DevPlus Desenvolvimento de Software,br,tech_companies,technology-digital,Paulista Corporate,"Paulista Corporate, Av. Paulista, 1636 - Conjunto 4, Sala 1504 - Bela Vista, São Paulo - SP, 01310-200, Brazil",-23.56091,-46.656217,+55 11 2122-2489,http://www.devplus.com.br/,5,5,True,Software company
Software AG Brasil Informática e Serviços,br,tech_companies,technology-digital,Avenida das Nações Unidas,"Avenida das Nações Unidas, 12.901, São Paulo - SP, 04578-000, Brazil",-23.610126599999997,-46.697262599999995,+55 11 2899-6600,https://www.softwareag.com/pt_br.html,4.6,19,True,Software company
AS.dev - Desenvolvimento de Software,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 2202 - conj 61A1 - Bela Vista, São Paulo - SP, 01310-932, Brazil",-23.557473599999998,-46.6605992,+55 11 3063-5941,https://as.dev/,,0,True,Software company
Aurum Software - SP Branch,br,tech_companies,technology-digital,R. Maria Figueiredo,"R. Maria Figueiredo, 595 - Conjunto 11, 12 e 13 - Paraíso, São Paulo - SP, 04002-003, Brazil",-23.5730136,-46.650934899999996,,https://www.aurum.com.br/,4.7,163,True,Software company
SAS Software Brasil,br,tech_companies,technology-digital,Av. Brig. Faria Lima,"Av. Brig. Faria Lima, 3477 - Itaim Bibi, São Paulo - SP, 04538-133, Brazil",-23.586479399999998,-46.682078399999995,+55 11 4501-5300,http://sas.com/br,4.7,83,True,Software company
Adasoft Brasil | Augusta,br,tech_companies,technology-digital,R. Augusta,"R. Augusta, 1836 - Cerqueira César, São Paulo - SP, 01412-000, Brazil",-23.5585895,-46.66121,+55 11 2221-1455,http://www.adasoft.com/,,0,True,Software company
Software.com.br Tecnologia e Consultoria Ltda,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 2064 - 7º Andar - Ala B, São Paulo - SP, 01310-928, Brazil",-23.557788799999997,-46.6589923,+55 11 3665-8550,https://www.software.com.br/,4.6,19,True,Software company
Azuron - Desenvolvimento de Sites,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 1106 - Bela Vista, São Paulo - SP, 01418-100, Brazil",-23.5642011,-46.6525289,+55 11 99378-0998,https://azuron.com.br/,5,8,True,Software company
MadeinWeb,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 1159 - 15º andar - Bela Vista, São Paulo - SP, 01311-200, Brazil",-23.5647012,-46.6536749,+55 11 3796-2875,https://www.madeinweb.com.br/,4.8,37,True,Software company
Global TI,br,tech_companies,technology-digital,R. Cincinato Braga,"R. Cincinato Braga, 340 - 9º Andar - Bela Vista, São Paulo - SP, 01333-010, Brazil",-23.5679591,-46.6459836,+55 11 3264-3411,http://www.globalti.com.br/,4.6,17,True,Software company
TI Software Ltda.,br,tech_companies,technology-digital,R. Albion,"R. Albion, 611 - Lapa, São Paulo - SP, 05077-130, Brazil",-23.5239458,-46.710448,+55 11 2101-2001,http://www.tisoftware.com.br/,3.6,17,True,Software company
TI Solução,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 302 - Conjunto 50 - 5° andar - Bela Vista, São Paulo - SP, 01310-000, Brazil",-23.5692399,-46.646532799999996,+55 11 91333-8161,https://tisolucao.com/,4.9,45,True,Computer support and services
TI-GO,br,tech_companies,technology-digital,Av. Ibirapuera,"Av. Ibirapuera, 3500 - Moema, São Paulo - SP, 04028-003, Brazil",-23.6122564,-46.670726599999995,+55 11 97024-8564,http://ti-go.com/,5,2,True,Computer hardware manufacturer
TO Brasil,br,tech_companies,technology-digital,Alameda Santos,"Alameda Santos, 234 - 9 andar - Vila Mariana, São Paulo - SP, 01419-002, Brazil",-23.5706924,-46.646972399999996,+55 11 3262-2138,http://www.to-brasil.com/,4.9,23,True,Computer consultant
Sampa TI,br,tech_companies,technology-digital,R. André Fernandes,"R. André Fernandes, 205 - Jardim Europa, São Paulo - SP, 04536-020, Brazil",-23.580870299999997,-46.681972699999996,+55 11 2659-6064,http://www.sampati.com.br/,,0,True,Automation company
USP Center for Information Technology - CETISP,br,tech_companies,technology-digital,Travessa Três,"Travessa Três, Tv. do Politécnico, 71 - Butantã, São Paulo - SP, 05508-010, Brazil",-23.5573107,-46.731669499999995,+55 11 3091-6328,http://www.sti.usp.br/,4.6,27,True,Public university
TI Digital,br,tech_companies,technology-digital,Praça Antônio Prado,"Praça Antônio Prado, 33 - Centro Histórico de São Paulo, São Paulo - SP, 01010-010, Brazil",-23.5457629,-46.6346974,+55 11 4040-4838,,,0,False,Software company
ti brasil,br,tech_companies,technology-digital,R. Sousa Ramos,"R. Sousa Ramos, 54 - Vila Mariana, São Paulo - SP, 04120-080, Brazil",-23.5964702,-46.630862199999996,+55 11 3938-7800,https://www.tibrasil.org/2015/05/06/campanha-do-agasalho-no-grupo-socorrista-irmao-alberto-na-vila-mariana/,,0,True,Non-governmental organization
Pro TI Informática,br,tech_companies,technology-digital,R. Ibéria,"R. Ibéria, 104 - Vila Isolina Mazzei, São Paulo - SP, 02082-070, Brazil",-23.4944758,-46.6055613,+55 11 4175-1005,http://www.pro-tibrasil.com.br/,5,34,True,Computer consultant
TiSystem,br,tech_companies,technology-digital,R. Prof. Djalma Bento,"R. Prof. Djalma Bento, 213 - Jardim Luanda, São Paulo - SP, 04678-020, Brazil",-23.6665782,-46.6813049,+55 11 93726-9646,http://www.tisystem.com.br/,5,1,True,Business management consultant
ICMP Consultoria em TI - Empresa de suporte de TI em SP,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 1.765 - 7º andar - Bela Vista, São Paulo - SP, 01311-930, Brazil",-23.560762999999998,-46.657847,+55 11 3090-6775,http://www.icmpconsultoria.com.br/,5,57,True,Computer consultant
Tech For,br,tech_companies,technology-digital,Av. Paulista,"Av. Paulista, 1765 - 7º Andar, Conjunto.72 - Bela Vista, São Paulo - SP, 01311-930, Brazil",-23.560727,-46.657851,+55 11 3138-5800,http://www.techforti.com.br/,4.3,29,True,Computer consultant
TI SOLUTION EXPRESS,br,tech_companies,technology-digital,Rua Peixoto Gomide,"Rua Peixoto Gomide, 192 - CENTRO, São Paulo - SP, 01409-000, Brazil",-23.5555596,-46.655547899999995,+55 11 97527-4698,,3,2,False,Computer repair service
Gate7 IT Solutions - Consultoria e Terceirização de TI,br,tech_companies,technology-digital,Av. Dr. Chucri Zaidan,"Av. Dr. Chucri Zaidan, 296 - 23º andar - Brooklin Novo, São Paulo - SP, 04583-110, Brazil",-23.6180442,-46.6979012,+55 11 3014-5562,https://gate7.com.br/,5,49,True,Computer consultant
InformaTI Soluções em Tecnologia,br,tech_companies,technology-digital,Av. Pedroso de Morais,"Av. Pedroso de Morais, 677 - Pinheiros, São Paulo - SP, 05408-000, Brazil",-23.5643039,-46.6914455,+55 11 2323-8820,https://www.informati.com.br/,5,9,True,Computer support and services
"TI Global - Técnico de informática, Suporte em TI, Técnico de Redes",br,tech_companies,technology-digital,,,19.990969,-99.59457959999999,+55 11 94727-5963,http://tiglobal.com.br/,5,20,True,Computer support and services
Iticom Tecnologia - Suporte de TI Gerenciado,br,tech_companies,technology-digital,R. Sen. Carlos Teixeira de Carvalho,"R. Sen. Carlos Teixeira de Carvalho, 575 - Sala 02 - Cambuci, São Paulo - SP, 01535-010, Brazil",-23.5694385,-46.6209847,+55 11 4117-6075,https://iticom.com.br/,5,30,True,Corporate office
