name,country,vertical,category,city,address,lat,lng,phone,website,rating,total_reviews,has_website,types
Clínica Veterinária Brasil,br,veterinarians,pets-animals,R. João Álvares Soares,"R. João Álvares Soares, 1096 - Campo Belo, São Paulo - SP, 04609-002, Brazil",-23.623269399999998,-46.6729389,+55 11 98125-6057,https://www.instagram.com/cvetbrasil/,5,65,True,Veterinarian
Veterinary Hospital Anhembi Morumbi,br,veterinarians,pets-animals,R. Dr. Almeida Lima,"R. Dr. Almeida Lima, 1134 - Brás, São Paulo - SP, 03164-000, Brazil",-23.5513837,-46.6105485,+55 11 2790-4641,https://portal.anhembi.br/hospital-veterinario/,4.5,2656,True,Veterinarian
Veros Hospital Veterinário,br,veterinarians,pets-animals,Av. Brigadeiro Luís Antônio,"Av. Brigadeiro Luís Antônio, 4643 - Jardim Paulista, São Paulo - SP, 01401-002, Brazil",-23.5819729,-46.666115399999995,+55 11 3900-7000,https://veros.vet/,4.4,1083,True,Animal hospital
Hospital Popular Brasil Vet,br,veterinarians,pets-animals,R. Diana de Liz,"R. Diana de Liz, 162 - Jardim dos Lagos, São Paulo - SP, 04771-030, Brazil",-23.678649,-46.71223,+55 11 97479-7474,,4.6,534,False,Animal hospital
Centro Veterinário São Paulo,br,veterinarians,pets-animals,Av. Oliveira Freire,"Av. Oliveira Freire, 884 - Parque Paulistano, São Paulo - SP, 07417-195, Brazil",-23.4846957,-46.4270564,+55 11 2581-2900,https://hovetsp.com.br/,4.6,24,True,Veterinarian
Clínica Veterinária Imarés em Indianópolis SP,br,veterinarians,pets-animals,Av. dos Imarés,"Av. dos Imarés, 1313 - Indianópolis, São Paulo - SP, 04085-002, Brazil",-23.618078,-46.6588226,+55 11 91665-8359,https://www.veterinariaimares.com.br/,4.9,75,True,Veterinarian
Veterinary Hospital São Pedro,br,veterinarians,pets-animals,Av. Professor Luiz Ignácio Anhaia Mello,"Av. Professor Luiz Ignácio Anhaia Mello, 1712 - Vila Prudente, São Paulo - SP, 03154-000, Brazil",-23.5844897,-46.5769594,+55 11 2345-7171,http://hovetsaopedro.com.br/,4.6,2794,True,Animal hospital
Clínica Veterinária Cuidar,br,veterinarians,pets-animals,Av. Lins de Vasconcelos,"Av. Lins de Vasconcelos, 1988 - Vila Mariana, São Paulo - SP, 01538-001, Brazil",-23.580696399999997,-46.624967299999994,+55 11 97619-3745,http://clinicaveterinariacuidar.com.br/,4.6,499,True,Veterinarian
Paulista Veterinary Clinic,br,veterinarians,pets-animals,Av. Jorge João Saad,"Av. Jorge João Saad, 673 - Morumbi, São Paulo - SP, 05618-001, Brazil",-23.592411,-46.7212289,+55 11 3743-2929,,4.3,150,False,Veterinarian
Hospital Veterinário São Francisco - Ermelino Matarazzo,br,veterinarians,pets-animals,R. Abel Tavares,"R. Abel Tavares, 314 - Jardim Belem, São Paulo - SP, 03810-110, Brazil",-23.4962476,-46.467988,+55 11 2389-5873,http://hovetsf.com.br/,4.3,603,True,Animal hospital
